wordcontent,sentences,index
കഴിഞ്ഞ്,രാത്രി ഭക്ഷണം കഴിഞ്ഞ് ബുക്കുചെയ്ത ഗസ്റ്റ്ഹൗസിലേക്ക് ഉള്ള വഴി ചോദിച്ചപ്പോള്‍ അഹാഡ്‌സിലെ ഒരു ജീവനക്കാരന്‍ വണ്ടിയും ആയി കൂടെ വന്നു .,1391
കഴിഞ്ഞ്,ഇങ്ങനെ കാലങ്ങള്‍ കഴിഞ്ഞ് പോയി .,2186
കഴിഞ്ഞ്,ബോട്ട് സവാരി കഴിഞ്ഞ് ഞങ്ങള്‍ ഭൂതത്താന്‍കെട്ട് അണക്കെട്ട് കാണാന്‍ പോയി .,2392
ശരാശരി,ഒരുലക്ഷത്തില്‍ ഏറെ ടൂറിസ്ററുകള്‍ ഇവിടം സന്ദര്ശിക്കുന്നു എന്ന് പറയുമ്പോള്‍ എത്ര ദിവസം ഒരു സന്ദര്‍ശകന്‍ കേരളത്തില്‍ ശരാശരി തങ്ങുന്നു എന്നതും വര്ഷത്തില്‍ എത്ര മാസങ്ങള്‍ സന്ദര്‍ശകര്‍ ഉണ്ടാവുന്നു എന്നതും ഈ കണക്കുകള്ക്ക് അര്ത്ഥം കൊടുക്കുന്ന യാഥാര്ത്ഥ്യങ്ങള്‍ ആണ് .,958
ശരാശരി,വാസ്തവത്തില്‍ കേരളത്തില്‍ എത്തുന്ന ടൂറിസ്റ്റുകള്‍‍ ശരാശരി ആറു ദിവസമേ ഇവിടെ തങ്ങുന്നുള്ളൂ .,963
ശരാശരി,ഇന്ത്യയില്‍ ശരാശരി പതിനാലും ഇരുപതും ദിവസം തങ്ങുന്നവര്‍ പോലും കേരളത്തില്‍ അഞ്ചോ ആറോ ദിവസം മാത്രം പാര്ക്കുകയും പിന്നെ മറ്റേ ഏതെങ്കിലും സ്ഥലത്തേയ്ക്ക് യാത്ര ആവുകയും ചെയ്യുന്നു .,964
ശരാശരി,1985 ഓഗസ്റ്റ് മാസത്തില്‍ ഒരു ടൂറിസ്റ്റു പോലും ഇവിടെ വന്നിരുന്നില്ല എങ്കില്‍ ഇന്നിപ്പോള്‍ ആ മാസത്തില്‍ ശരാശരി എണ്ണൂറു വിദേശസന്ദര്‍ശകര്‍ വന്നെത്തുന്നു .,966
ശരാശരി,കഴിഞ്ഞ എട്ടുപത്ത് വഷങ്ങളില്‍ ടൂറിസ്റ്റുകള്‍‍ ഇവിടെ ചെലവഴിക്കുന്ന ശരാശരി ദിവസങ്ങളുടെ കാര്യത്തില്‍ നേരിയ ഒരു വര്‍ദ്ധനവ് വന്നിട്ടുണ്ട് എന്ന കാര്യവും വിസ്മരിച്ചുകൂടാ .,967
ശരാശരി,"ചരിത്രത്തിന്റെ കാവ്യനീതി എന്ന് പറയട്ടെ , മലയാളത്തില്‍ പല ശരാശരി പടങ്ങളും ഹിറ്റ് ആയിട്ടുണ്ട് എങ്കിലും തീര്‍ത്തും തറ എന്ന് വിളിക്കാവുന്ന , ഓര്‍ക്കാന്‍ ഒറ്റ ഷോട്ടും ഇല്ലാത്ത ഒരു സിനിമ വന്‍ സാമ്പത്തികവിജയം നേടിയിട്ടുണ്ട് എങ്കില്‍ അത് 2010ല്‍ ഇറങ്ങിയ ' പോക്കിരിരാജ ' ആയിരുന്നു .",3244
കൂടാതെ,"ഇവ കൂടാതെ നിലവില്‍ ഉള്ള ഹോട്ടലുകള്‍ മെച്ചപ്പെട്ട രീതിയില്‍ വിപണനം ചെയ്യുന്നതിനും നടത്തുന്നതിനും ഉള്ള മാനേജ്മെന്രും മാര്ക്കറ്റിങ്ങ് വ്യവസ്ഥയില്‍ ഷെറട്ടന്‍ , റമഡ , സൊഫിറ്റല്‍ , മെറിദിയന്‍ , റാഡിസന്‍ , കെംപിന്സ്കി , ഹോളിഡേഇന്‍ എന്നിങ്ങനെ ഉള്ള ഗ്രൂപ്പുകളും ഇന്ത്യയില്‍ പ്രവര്ത്തിക്കുന്നുണ്ട് .",905
കൂടാതെ,വമ്പന്‍ ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാരേ കൂടാതെ ചെറിയ നിലവാരത്തില്‍‍ മൊത്തവ്യാപാരം നടത്തുന്നവരും ഉണ്ട് .,1191
കൂടാതെ,കൂടാതെ ട്രാവല്ഡിവിഷനും ഡ്യൂട്ടിഫ്രീ ഷോപ്പുകളും കണ്‍സല്‍ട്ടന്‍സി സര്‍വീസും എല്ലാം ഈ പൊതുമേഖലാസ്ഥാപനത്തിന്റെ കീഴില്‍ പ്രവര്ത്തിക്കുന്നു .,1596
കൂടാതെ,"മേല് പറഞ്ഞ വ്യക്തമായ പ്രയോജനങ്ങള്‍‍ കൂടാതെ , പരമ്പരാഗതമായ ഉത്സവങ്ങളെയും ടൂറിസം ആഘോഷങ്ങളെയും വ്യക്തമായി വേര്തിരിച്ച് നിര്ത്തേണ്ടതിന്റെ ആവശ്യകത വ്യക്തം ആക്കേണ്ടതുണ്ട് .",1743
കൂടാതെ,തിരുവിതാംകൂര്‍ രാജാവിനെ സ്തുതിച്ചുകൊണ്ടുള്ളതും കൂടാതെ താരാട്ടുപാട്ടും മാര്ഗംകളിപാട്ടില്‍ വരുന്നു ।,2665
കൂടാതെ,"മഞ്ഞ , ഇളം മഞ്ഞ , വെള്ള , ചുവപ്പ് കൂടാതെ വയലറ്റ് നിറങ്ങളില്‍ എല്ലാം സീനിയയുടെ പൂക്കള്‍ കാണുന്നു .",3534
പൂക്കള്‍,ശംഖുമാലകള്‍ ശംഖില് തീര്ത്ത കൊച്ചു പൂക്കള്‍ വിളക്കുകള്‍ ശില്പങ്ങള്‍ ഇവ ഒക്കെ ആണ് സാധാരണയായി കണ്ടുവരിക .,742
പൂക്കള്‍,പൂക്കള്‍ ആയിരുന്നു അവളുടെ തോഴികള്‍ .,3102
പൂക്കള്‍,എത്ര വലിയ പൂക്കളം ആണ് എങ്കിലും ഏതു നിറത്തില്‍ ഉള്ള പൂക്കള്‍ ആണ് എങ്കിലും നടുവില്‍ തുമ്പ തന്നെ ആകും സ്ഥലം പിടിക്കുക .,3464
പൂക്കള്‍,ചിങ്ങമാസത്തില്‍ കണ്തുമറക്കുന്ന നീലവര്ണം ഉള്ള പൂക്കള്‍ ആണ് കൃഷ്ണപ്പൂവ് .,3475
പൂക്കള്‍,അനേകം പൂക്കള്‍ ഒരു ശാഖയില്‍ ഒന്നിച്ചുചേര്ന്ന് വലിയ പൂക്കള്‍ ആയാണ് ചെത്തിപ്പൂവ് കാണുക .,3481
പൂക്കള്‍,മനോഹരമായ സൌന്ദര്യവും ആകര്ഷരണീയമായ നിറവും ചൊരിഞ്ഞുനല്കിയ പൂക്കള്‍ ആണ് മുല്ലയുടേത് .,3484
എണ്ണം,സഞ്ചാരികളുടെ എണ്ണം കൂടിയതിനാല്‍ വനംവകുപ്പ് പാത വൃത്തിയാക്കി സഞ്ചാരയോഗ്യം ആക്കിട്ടുണ്ട് .,470
എണ്ണം,"എണ്ണം വര്‍ദ്ധിപ്പിക്കുന്നത് വഴി , നിയന്ത്രണങ്ങള്‍ പാലിക്കാത്തതു വഴി കൈവരുന്ന സാമ്പത്തികനേട്ടം ആയിരിക്കും അവര്‍‍ക്ക് പ്രധാനം .",563
എണ്ണം,എന്നാല്‍‍ അവയുടെ സഹായം ഇല്ലാതെ രാജ്യത്തിന് ഉള്ളിലേയ്ക്ക് വരുന്നവരുടെ എണ്ണം പിന്നേയും ശോഷിക്കും എന്ന് ഉള്ളതു കൊണ്ട് ഡോളറിന്റെ ഈ ബഹിര്‍‍ഗമനം കണ്ടില്ല എന്ന് നടിക്കാനേ പല ഗവണ്മെന്റുകള്‍ക്കും സാധിക്കൂ .,835
എണ്ണം,വിവിധ വിഭാഗങ്ങളില്‍ ആയി ഇന്ത്യയില്‍ ആകെ ലഭ്യമായ മുറികളുടെ എണ്ണം 47675 ആണ് .,897
എണ്ണം,അമ്പതിനായിരത്തില്‍ നിന്ന് സന്ദര്‍ശകരുടെ എണ്ണം ഒരുലക്ഷം ആയപ്പോള്‍ ഹോട്ടല്മുറികള്‍ ഇരട്ടി ആയോ എന്നതിനെ ബാധിക്കുന്നത് ഈ ഘടകങ്ങള്‍ ആണ് .,962
എണ്ണം,തിരുവനന്തപുരത്ത് വച്ച് കണക്കില് ഉള്പ്പെട്ട അതേ ടൂറിസ്റ്റിനെ തന്നെ പിന്നീട് തേക്കടിയിലെ ഹോട്ടല്‍ രജിസ്റ്ററില്‍ രണ്ടാമത് ഒരാള് ആയി കണക്കാക്കിയാല്‍ സംസ്ഥാനത്തില്‍ എത്തിയ ആകെ ടൂറിസ്റ്റുകളുടെ എണ്ണം ശരി ആയിരിക്കുകയില്ല .,970
കാര്യങ്ങള്‍,ഒരു പായ്ക്കേജ് ടൂറില്‍‍ പറഞ്ഞിട്ടുള്ള കാര്യങ്ങള്‍ മാത്രം കണ്ട് മടങ്ങിപ്പോകാന്‍ ആയിരിക്കും ചിലര്‍‍ക്ക് താത്പര്യം .,204
കാര്യങ്ങള്‍,"ഒരു പ്രദേശത്ത് ഒഴിവുകാലം ചെലവിടുമ്പോള്‍ പരമാവധി കാര്യങ്ങള്‍ കാണാനും ആസ്വദിക്കാനും സാധിക്കുക എന്നത് യാത്രികന്റെ ലക്ഷ്യം ആയിരിക്കും പോലെ തന്നെ , തങ്ങളുടെ സ്ഥലത്ത് എത്തുന്ന സഞ്ചാരിയെ പരമാവധി ദിവസം അവിടെ പിടിച്ചുനിര്‍ത്താന്‍ പ്രേരിപ്പിക്കുക‌ എന്നത് ടൂറിസ്റ്റ്കേന്ദ്രങ്ങളുടെ ഉദ്ദേശ്യം ആണ് .",573
