treedepth,sentences
2,ജലസസ്യങ്ങള്‍ക്ക് നല്ല പ്രിയം ഉണ്ട് .
4,വലിയ മണ്‍ചട്ടികളില്‍ വെള്ളം നിറച്ചും തടിക്കഷണങ്ങളിലും ഒക്കെ ഇവയെ വളര്‍ത്തിയെടുക്കുന്നു .
4,"പ്രതിമാസം 30,000 രൂപയില്‍ കുറയാതെ വരുമാനം ലഭിക്കും എന്ന് ബോണി സാക്ഷ്യപ്പെടുത്തി ."
3,"കൂടുതല്‍ വിവരങ്ങള്‍ക്ക് മത്സ്യ , വൈക്കം 04829216180 ."
5,വീണ്ടും ഒരു കര്‍ഷകദിനം എത്തുമ്പോള്‍ കേരളത്തില്‍ മണ്ണിനെയും മനുഷ്യനെയും കുറിച്ച് ഉള്ള വേവലാതികള്‍ക്ക് കുറവൊന്നും ഇല്ല .
7,ആശങ്കകള്‍ ഉടന്‍ അകറ്റി വളര്‍ച്ചയുടെ പടവുകള്‍ കുതിച്ചുകയറാം എന്ന അതിമോഹം വസ്തുതകളും ആയി പൊരുത്തപ്പെടുന്നതല്ല .
10,"എന്നാല്‍ , നമ്മുടെ മണ്ണും വെള്ളവും കായലുകളും വനഭൂമിയും കൃഷിയിടങ്ങളും സംരക്ഷിച്ച് കേരളത്തിന്‍റെ തനിമ വീണ്ടെടുക്കാന് ഉള്ള പരിശ്രമം ആരംഭിച്ച എല്‍ഡിഎഫ് സര്‍ക്കാര്‍ അളവറ്റ പ്രതീക്ഷകള് ആണ് കര്‍ഷകരില്‍ പകരുന്നത് ."
6,"ജൈവകൃഷി , കൂട്ടുകൃഷി , ഹൈടെക്കൃഷി എന്നീ കാര്‍ഷിക സമ്പ്രദായങ്ങളിലൂടെ 80ശതമാനം മലയാളികളെ കാര്‍ഷിക ഉല്‍പ്പാദനമേഖലകളില്‍ പങ്കാളികള്‍ ആക്കാന്‍ കഴിയും എന്ന് ആണ് സര്‍ക്കാരിന്‍റെ പ്രതീക്ഷ ."
6,അതോടൊപ്പം കാര്‍ഷികമേഖലയില്‍ നിന്ന് അകന്നുപോയവരെ തിരിച്ചുകൊണ്ടുവരാനും കടബാധ്യത ഉള്ള കര്‍ഷകരെ സഹായിക്കാനും ആത്മഹത്യ ചെയ്ത കുടുംബങ്ങളെ സംരക്ഷിക്കാനും കര്‍ഷകസൌഹൃദ പദ്ധതികള്‍ സര്‍ക്കാര്‍ ആവിഷ്കരിച്ചിട്ടുണ്ട് .
3,കേരള ജനസംഖ്യയില്‍ 27ശതമാനം കര്‍ഷക കുടുംബങ്ങള് ആണ് .
3,അതില്‍ 16 ശതമാനത്തിന്‍റെ മുഖ്യ വരുമാനം കൃഷിയില്‍ നിന്ന് തന്നെ .
3,2005ല്‍ കര്‍ഷകരുടെ ശരാശരി കടം 25000 രൂപ ആയിരുന്നു .
3,2015ല്‍ അത് 648000 രൂപ ആയി വര്‍ധിച്ചു .
4,ഇതില്‍ നിന്ന് കേരളത്തിലെ കാര്‍ഷിക പ്രതിസന്ധിയുടെ തീവ്രത മനസ്സിലാക്കാം .
7,കര്‍ഷകത്തൊഴിലാളി വിഭാഗങ്ങളെ പൂര്‍ണ്ണമായി പാര്‍ശ്വവല്‍ക്കരിക്കുകയും ഭൂമിയുടെ ഉടമസ്ഥത കച്ചവട മാഫിയകളിലേക്ക് എത്തിക്കുകയും ചെയ്ത കറുത്തകാലം ആണ് കടന്നുപോയത് .
4,യുഡിഎഫ് സര്‍ക്കാരിന്‍റെ കാര്‍ഷികനയങ്ങള്‍ കേരളത്തെ കര്‍ഷകരുടെ ശവപ്പറമ്പ് ആക്കി മാറ്റി .
5,കടം പെരുകി ഉള്ള കര്‍ഷക ആത്മഹത്യ തുടര്‍ക്കഥ ആയി .
5,"ലാഭകരം അല്ലാതെ വന്നതോടെ , കൃഷിഭൂമിയില്‍ നിന്ന് കര്‍ഷകര്‍ പിന്‍വാങ്ങാന്‍ തുടങ്ങി ."
7,ഇവിടെ നിന്ന് ആണ് നഷ്ടപ്പെട്ട കാര്‍ഷികസമൃദ്ധി വീണ്ടെടുക്കാന് ഉള്ള മഹായജ്ഞം പുതുതായി അധികാരത്തില്‍ എത്തിയ എല്‍ഡിഎഫ് സര്‍ക്കാരിന് ഏറ്റെടുക്കേണ്ടത് .
4,"കേരളവികസനത്തില്‍ വിപ്ളവകരമായ മാറ്റങ്ങള്‍ക്ക് വഴി തെളിച്ചവ ആണ് ഭൂപരിഷ്കരണം , പൊതുവിദ്യാഭ്യാസവല്‍ക്കരണം , സമ്പൂര്‍ണ സാക്ഷരതാ പ്രവര്‍ത്തനം , ജനകീയാസൂത്രണം എന്നിവ ."
5,ഇതിന്‍റെ തുടര്‍ച്ച ആണ് സമഗ്ര കാര്‍ഷിക നവോത്ഥാനം എന്ന പുതിയ സര്‍ക്കാരിന്‍റെ ലക്ഷ്യവും .
8,"കാര്‍ഷികമേഖലയുടെ തുണ്ടുവല്‍ക്കരണം , നിലംനികത്തല്‍ , കൃഷിഭൂമിയുടെ പുനരുപയോഗം തുടങ്ങിയ പ്രതിലോമ പ്രവണതകളെ നിയമപരമായി തടഞ്ഞ് അവശേഷിക്കുന്ന തരിശുനിലങ്ങളും കൃഷിഭൂമിയും വമ്പിച്ച ഉല്‍പ്പാദനകേന്ദ്രങ്ങള് ആക്കി ഉപയോഗിക്കാന്‍ കഴിയുക എന്നത് ആണ് ഇനി ഉള്ള സാധ്യത ."
5,"ഓരോ വീടിന്‍റെ തൊടിയും ടെറസും കൃഷി സാധ്യമാക്കുക , ഒരുപിടി മണ്ണു പോലും നഷ്ടപ്പെടരുത് ."
5,സമ്പൂര്‍ണവും സമഗ്രവുമായ കാര്‍ഷിക പുനരുദ്ധാരണം ലക്ഷ്യമാക്കി ഉള്ള പുത്തന്‍ വികസന പരിപ്രേക്ഷ്യം ആണ് പിണറായി വിജയന്‍ സര്‍ക്കാര്‍ മുന്നോട്ടു വയ്ക്കുന്നത് .
5,കാര്‍ഷിക ഉല്‍പ്പാദനരംഗത്ത് പരമ്പരാഗത ശാസ്ത്രീയമാര്‍ഗങ്ങള്‍ അവലംബിച്ചും പരമാവധി ജനപങ്കാളിത്തത്തോടെയും പദ്ധതികള്‍ ഏറ്റെടുക്കാന് ആണ് സര്‍ക്കാര്‍ ലക്ഷ്യമിടുന്നത് .
3,കാര്‍ഷിക പദ്ധതികളുടെ അടങ്കല്‍ 600കോടി രൂപ ആയി പുതിയ സര്‍ക്കാര്‍ ഉയര്‍ത്തി .
4,ഉമ്മന്‍ചാണ്ടി സര്‍ക്കാരിന്‍റെ ഭരണകാലത്ത് ചെലവഴിച്ചതിന്‍റെ ഇരട്ടിത്തുക ആണ് .
8,"മാത്രമല്ല , തദ്ദേശസ്വയംഭരണ സ്ഥാപനങ്ങളുടെ വികസനഫണ്ടില്‍ ഉല്‍പ്പാദനമേഖലകള്‍ക്ക് ഉള്ള മിനിമം നിബന്ധന പുനഃസ്ഥാപിക്കും എന്നും പ്രഖ്യാപിച്ചിട്ടുണ്ട് ."
5,പച്ചക്കറി സ്വയംപര്യാപ്തതയ്ക്കു് വേണ്ടി ഉള്ള ജനകീയ ക്യാമ്പയിന്‍ സംഘടിപ്പിക്കും .
5,പച്ചക്കറി പ്രൊഡ്യൂസേഴ്സ് കമ്പനികള്‍ക്ക് വിതരണസൌകര്യം ഒരുക്കാന്‍ 25കോടി രൂപ അധികമായി വകയിരുത്തിയത് ഉള്‍പ്പെടെ പച്ചക്കറിമേഖലയുടെ അടങ്കല്‍ തുക ആയി 100കോടി രൂപ വകയിരുത്തി .
3,നാളികേര സംഭരണത്തിന് 25കോടി രൂപ .
5,വെളിച്ചെണ്ണയുടെ നികുതിയില്‍ നിന്ന് ലഭിക്കുന്ന വരുമാനം നാളികേര കര്‍ഷകര്‍ക്ക് സബ്സിഡി ആയി നല്‍കാനും തീരുമാനിച്ചു .
3,സംഭരണത്തിന് അടങ്കല്‍ 100കോടി രൂപ ആയി ഉയര്‍ത്തി .
6,നെല്‍ക്കൃഷി പ്രോത്സാഹനത്തിന് ഉള്ള അടങ്കല്‍ 50കോടി ആയി ഉയര്‍ത്തി .
3,നെല്ല് സംഭരണത്തിന് 385കോടി .
4,"ലേബര്‍ ആര്‍മി , ലേബര്‍ ബാങ്ക് എന്നിവയ്ക്ക് 3കോടി ."
3,കാര്‍ഷിക സര്‍വകലാശാലയുടെ അടങ്കല്‍ 65 കോടി .
3,പാരമ്പര്യ വിത്തിനങ്ങള്‍ സംരക്ഷിക്കാന്‍ മൂന്ന് കോടി .
3,കേരള അഗ്രികള്‍ച്ചറല്‍ മാര്‍ക്കറ്റിങ് പ്രോജക്ട് പുതുതായി ആരംഭിക്കുന്നതിന് 10കോടി .
4,ചെറുകിട കര്‍ഷകര്‍ക്ക് റബറിന് കിലോക്ക്150 രൂപ ഉറപ്പു് വരുത്തുന്നതിന് നിലവില് ഉള്ള വിലസ്ഥിരത പദ്ധതി തുടരും .
