wordcontent,sentences,index
ಊಟ,"ವರ್ಷ ಇಡೀ ದುಡಿದರೂ , ಮನೆಯವರು ಎಲ್ಲ ದುಡಿದರೂ , ಎರಡು ಹೊತ್ತು ಊಟ ಮಾಡಲಾಗದ ಘೋರ ಪರಿಸ್ಥಿತಿ ಇದೆ .",525
ಊಟ,ಹುಡುಗನ ಊಟ ಕಳೆದ ವರ್ಷಕ್ಕೆ ನೂರಿನ್ನೂರು ರೂಪಾಯಿ ಗಳಿಸುವುದು ಸಾಧ್ಯ ಆಗಬಹುದು .,531
ಊಟ,ಇಲ್ಲಿನ ತಿಂಡಿ ಊಟ ಉಪಚಾರಗಳ ಸ್ವಾದವು ಪ್ರವಾಸಿಗರನ್ನು ಮಂತ್ರಮುಗ್ಧರನ್ನಾಗಿ ಮಾಡುತ್ತವೆ .,1730
ಊಟ,ಶಿರ್ಸಿಯಲ್ಲಿ ಊಟ - ತಿಂಡಿಗೆ ಹಾಗೂ ಉಳಿಯಲು ಉತ್ತಮ ಹೋಟೆಲ್ ಇವೆ .,1801
ಊಟ,ಇಲ್ಲಿ ಊಟ ಮಾಡಬೇಕು ಅನ್ನುವವರು ಜಲಪಾತ ನೋಡಲು ಹೋಗುವಾಗಲೇ ತಿಳಿಸಿ ಹೋಗಬೇಕು .,1980
ಊಟ,ನೀವು ವಾಪಸ್ಸು ಬರುವ ವೇಳೆಗೆ ಬಿಸಿ ಬಿಸಿ ಊಟ ಸಿದ್ಧ ಆಗಿರುತ್ತದೆ .,1981
ಪರಿಶೋಧನೆಯ,ಒಂದು ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಮೂಲ .,3254
ಪರಿಶೋಧನೆಯ,ಎರಡು ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಅರ್ಥ ವಿವರಣೆ ಮತ್ತು ವ್ಯಾಖ್ಯೆಗಳು .,3255
ಪರಿಶೋಧನೆಯ,ಆರು ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಉದ್ದೇಶಗಳು .,3260
ಪರಿಶೋಧನೆಯ,ಏಳು ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಪ್ರಯೋಜನಗಳು .,3261
ಪರಿಶೋಧನೆಯ,ಒಂದು ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಮೂಲ .,3263
ಪರಿಶೋಧನೆಯ,ಇದರಿಂದ ಲೆಕ್ಕ ಪರಿಶೋಧನೆಯ ಅವಶ್ಯಕತೆಯ ಕಲ್ಪನೆಯು ಆಗಿನ ಕಾಲದಲ್ಲಿಯೂ ಇದ್ದಿತು ಎಂದು ನಮಗೆ ಗೊತ್ತಾಗುತ್ತದೆ .,3273
ಮಂದಿರದಲ್ಲಿ,ಭುವನೇಶ್ವರಿ ಮಂದಿರದಲ್ಲಿ 11 ಅಥವಾ 12ನೆಯ ಶತಮಾನಕ್ಕೆ ಸೇರಿದ ಕಲ್ಯಾಣಿ ಶಿಲಾಫಲಕಗಳು ಇವೆ .,1550
ಮಂದಿರದಲ್ಲಿ,"ಮಂದಿರದಲ್ಲಿ ರಚಿಸಲ್ಪಟ್ಟ ಕೂರ್ಮಾವತಾರ , ಉಮಾ - ಮಹೇಶ್ವರ ಮತ್ತು ಲಕುಲೀಶ ಮೂರ್ತಿಗಳು ನಂತರದ ಫ್ರೌಢತೆಯನ್ನು ಒಳಗೊಂಡಿವೆ .",8294
ಮಂದಿರದಲ್ಲಿ,ಸಮಾಧೀಶ್ವರ ಮಂದಿರದಲ್ಲಿ ಉಪಲಬ್ದ ದೃಶ್ಯಾವಳಿಯ ಗುರುತು ಸಾಮಾನ್ಯ ರೂಪದಿಂದ ಜೈನ ಮತ್ತು ಹಿಂದೂ ಎಲ್ಲ ಮಂದಿರಗಳಲ್ಲಿ ಪ್ರಾಪ್ತಿ ಆಗುತ್ತವೆ .,8332
ಮಂದಿರದಲ್ಲಿ,"ಬೇರೊಂದು ಮಂದಿರದಲ್ಲಿ ವಿಷ್ಣುವಿನ ಲಕ್ಷೀನಾರಾಯಣ ರೂಪದ ಆರ್ಚನೆ ಆಗುತ್ತದೆ , ಅದನ್ನು ಈಗ ಮೀರಾಬಾಯಿ ಮಂದಿರದ ಹೆಸರಿನಿಂದ ಕರೆಯಲಾಗುತ್ತದೆ .",8455
ಮಂದಿರದಲ್ಲಿ,ಮಂದಿರದ ಪೀಠದ ಅಲಂಕಾರಾತ್ಮಕ ಅಭಿಪ್ರಾಯಗಳು ಈ ಮಂದಿರದಲ್ಲಿ ಕೊರತೆ ಇದೆ .,8465
ಮಂದಿರದಲ್ಲಿ,ದೇವಿ ಮಂದಿರದಲ್ಲಿ ವಿರ್ಕೀಟಿವರೆಗೆ ಮಾಡಲಾದ ಸುರಂಗ ಇಂದಿಗೂ ಕೂಡ ನೋಡಬಹುದಾಗಿದೆ .,8575
ವಿಶಾಲ,ಅದರ ವ್ಯಾಪ್ತಿ ವಿಶಾಲ .,759
ವಿಶಾಲ,ಅವು ತಮ್ಮಲ್ಲಿ ಇರುವ ಜ್ಞಾನಜ್ಯೋತಿಯನ್ನು ವಿಶಾಲ ಪ್ರಪಂಚಕ್ಕೆ ಕೊಂಡೊಯ್ದು ಶಿಕ್ಷಣದಿಂದ ವಂಚಿತರು ಆದವರ ಜೀವನವನ್ನು ಬೆಳೆಸುವುದು ಅನಿವಾರ್ಯ ಎಂಬುದನ್ನು ಈ ಸಂಸ್ಥೆ ಮನಗಂಡಿತ್ತು .,779
ವಿಶಾಲ,ಜಲಕಂಡಿಗೆ ಹಾಗೂ ಮುರ್ಡೇಶ್ವರ ಪೇಟೆಯ ಮಧ್ಯ ವಿಶಾಲ ಪುಷ್ಕರಣಿ ಇದೆ .,1827
ವಿಶಾಲ,ಕೆರೆಯಷ್ಟೇ ವಿಶಾಲ ಆಗಿರುವ ಈ ಪುಷ್ಕರಣೆಯ ಮಧ್ಯಭಾಗದಲ್ಲಿ ಸಪ್ತ ಕೋಟೇಶ್ವರ ಲಿಂಗದ ಎದುರಿಗೆ ಚಿಕ್ಕ ನಂದಿ ಮಂಟಪ ಇದೆ .,1993
ವಿಶಾಲ,ಈ ಗುಡಿಯಲ್ಲಿ ಇರುವ ವಿಶಾಲ ಪ್ರಾಕಾರದಲ್ಲಿ 30ಕ್ಕೂ ಹೆಚ್ಚು ಇತರ ಗುಡಿಗಳು ಇವೆ .,2001
ವಿಶಾಲ,ಭಾರತೀಯ ಪುರಾತನ ಸರ್ವೇಕ್ಷಣಾ ಇಲಾಖೆ ಹಾಗೂ ಬಾಗಲಕೋಟೆ ಜಿಲ್ಲಾಡಳಿತಗಳು ವಿಶಾಲ ನೀರಿನ ಪರಿಸರವನ್ನು ದೋಣಿ ವಿಹಾರ ತಾಣವನ್ನಾಗಿ ಪರಿವರ್ತಿಸಿರುವುದು ಆಕರ್ಷಣೀಯ ಆಗಿದೆ .,2223
ತಾಲ್ಲೂಕಿನ,"ಅವುಗಳು ಎಂದರೆ ; ಬಸವಪಟ್ಟಣದ ಶ್ರೀ ರಾಘವೇಂದ್ರ ಗುರೂಜಿಯ ಪುಣ್ಯಸ್ಥಳ , ಚೆನ್ನಗಿರಿ ತಾಲ್ಲೂಕಿನ ಸೂಳೆಕೆರೆ , ಆನೆಕೊಂಡ ಈಶ್ವರ ದೇವಾಲಯ , ಹರಿಹರದ ಹರಿಹರೇಶ್ವರ ದೇವಸ್ಥಾನ ದಾವಣಗೆರೆಯ ಒಂದು ತಾಲ್ಲೂಕು .",1443
ತಾಲ್ಲೂಕಿನ,"ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಯ ಹರಪ್ಪನಹಳ್ಳೀ ತಾಲ್ಲೂಕಿನ ದಕ್ಷಿಣ ಎಲ್ಲೆಯಲ್ಲಿ ಇರುವ ಒಂದು ಗ್ರಾಮ , ಇಲ್ಲಿ ಇತಿಹಾಸ ಪ್ರಸಿದ್ಧವಾದ ಒಂದು ಬೆಟ್ಟ ಇದೆ .",1482
ತಾಲ್ಲೂಕಿನ,"ಬಳ್ಳಾರಿ ತಾಲ್ಲೂಕಿನ ಕರುಗೋಡಿನ ಬಸವೇಶ್ವರ ದೇವಾಲಯ , ಚೆಳ್ಳಗುರ್ಕಿಯ ಯರ್ರಿತಾತ ಮಠ , ಕೂಡ್ಲಿಗಿ ತಾಲ್ಲೂಕಿನ ಕೊಟ್ಟೂರಿನ ಬಸವೇಶ್ವರ ದೇವಸ್ಥಾನ , ಹೂವಿನಹಡಗಲಿ ತಾಲ್ಲೂಕಿನ ಮೈಲಾರ ಲಿಂಗೇಶ್ವರ ದೇವಸ್ಥಾನಗಳು ಪ್ರಮುಖವಾದ ಜಿಲ್ಲಾಮಟ್ಟದ ಪ್ರವಾಸಿ ಕೇಂದ್ರಗಳು .",1503
ತಾಲ್ಲೂಕಿನ,"ಹಾವೇರಿ ಬಳಿಯ ಗಳಗನಾಥ , ರಾಣೀಬೆನ್ನೂರು ತಾಲ್ಲೂಕಿನ ದೇವರ ಗುಡ್ಡ , ಬಂಕಾಪುರದ ಮುಸ್ಲಿಂ ಸಂತರ ದರ್ಗಾ , ಜೋಯಿಸರ ಹರಳಹಳ್ಳಿಯ ಕುಮಾರೇಶ್ವರ ಮಹಾಮಠ , ಹಾನಗಲ್ಲಿನ ವಿರಕ್ತ , ಹಾವೇರಿಯ ಹುಕ್ಕೇರಿ ಮಠ , ಅಗಡಿ ಪ್ರಭುಸ್ವಾಮಿ ಮಠ , ಕಾಗಿನೆಲೆಯ ಕನಕ ಗುರುಪೀಠ , ಹಾವೇರಿ ಮುರುಘಾ ಮಠ , ಹಾನಗಲ್ ದೇವಾಲಯಗಳು , ರಾಣಿಬನ್ನೂರು ವನ್ಯಜೀವಿಧಾಮ .",1653
ತಾಲ್ಲೂಕಿನ,ಹಾನಗಲ್ಲಿನ ಆಗ್ನೇಯದ ತಾಲ್ಲೂಕಿನ ಅಂಚಿನಲ್ಲಿ ಇರುವ ಹಿರೇಬಾಸೂರು ಹಿಂದೆ ವ್ಯಾಸಪುರ ಎಂದು ಪ್ರಸಿದ್ಧಿ ಆಗಿತ್ತು ಎಂದು ಪ್ರತೀತಿ .,1680
ತಾಲ್ಲೂಕಿನ,ಹಾವೇರಿ ಜಿಲ್ಲೆ ರಾಣಿಬೆನ್ನೂರು ತಾಲ್ಲೂಕಿನ ಮಡ್ಲೆರಿ ಹೋಬಳಿಗೆ ಸೇರಿದ ಒಂದು ಗ್ರಾಮ ಮತ್ತು ಪುಣ್ಯಕ್ಷೇತ್ರ .,1708
ವಸ್ತುಗಳು,ಆ ವಸ್ತುಗಳು ಅತ್ಯಾವಶ್ಯಕವಾದ ಮೂಲ ವಸ್ತುಗಳು ಆದರೆ ಅಥವಾ ಕೈಗಾರಿಕಾ ಕಚ್ಚಾ ಪದಾರ್ಥಗಳು ಆದರೆ ಅವುಗಳ ಬೆಲೆಗಳು ಮತ್ತೆ ಮತ್ತಷ್ಟು ಏರುತ್ತವೆ .,1187
ವಸ್ತುಗಳು,ಈ ವಸ್ತುಗಳು ಎಲ್ಲರಿಗೂ ಸರಿಯಾಗಿ ಹಂಚಿಕೆ ಆಗುವಂತೆ ಮೇಲ್ವಿಚಾರಣೆ ವಹಿಸಬೇಕು .,1331
ವಸ್ತುಗಳು,ವಸ್ತುಗಳು ಕಡಿಮೆ ಬೆಲೆಗೆ ದೊರೆತರೂ ಸಹ ಅವುಗಳನ್ನು ಕೊಳ್ಳಲು ಜನರಿಗೆ ಶಕ್ತಿ ಇರುವುದಿಲ್ಲ .,1364
ವಸ್ತುಗಳು,ಇದು ಅಲ್ಲದೆ ಇಲ್ಲಿ ದೊರೆತಿರುವ ಕದಂಬರ ಮಯೂರವರ್ಮನ ಬಂಡೆ ಶಾಸನ ಹಾಗೂ ಇನ್ನಿತರ ಪ್ರಸಿದ್ಧ ಐತಿಹಾಸಿಕ ವಸ್ತುಗಳು ಸಾತವಾಹನ ಹಾಗೂ ಕದಂಬರ ಆರಂಭ ಕಾಲದಲ್ಲಿ ಈ ಪ್ರದೇಶದಲ್ಲಿ ಉಚ್ಛ್ರಾಯ ಸ್ಥಿತಿಯಲ್ಲಿ ಇದ್ದ ನಗರವೊಂದು ಅಸ್ತಿತ್ವದಲ್ಲಿ ಇದ್ದಿತೆ ಎಂಬುದನ್ನು ತೋರಿಸಿ ಕೊಡುತ್ತದೆ .,1411
ವಸ್ತುಗಳು,"ಬೆಟ್ಟದ ತಪ್ಪಲಲ್ಲಿ ಕಬ್ಬಿಣದ ಕಿಟ್ಟಗಳು , ಮಣ್ಣಿನ ಪಾತ್ರೆಗಳು , ಕುಶಲ ವಸ್ತುಗಳು ದೊರಕಿವೆ .",2371
ವಸ್ತುಗಳು,"ಆದರ್ಶವಾದಿ ಎನಿಸಿದ್ದ ಮಿಲ್ಟನ್ ಕವಿ ತನ್ನ - ' ಪ್ಯಾರಡೈಸ್ ಲಾಸ್ಟ್ ' ಮಹಾಕಾವ್ಯದಲ್ಲಿ ಅದೇ ದಾಟಿಯಲ್ಲಿ ವಿವರಿಸುತ್ತಾ , ' ನಮ್ಮ ಈ ವಿಶ್ವ ಕೆಲವು ಕಾಲದ ಹಿಂದೆ ರೂಪು ಪಡೆಯಿತು ; ಇಲ್ಲಿನ ಚರಾಚರ ವಸ್ತುಗಳು ಎಲ್ಲ ಕ್ರಮವಾಗಿ ರೂಪುಗೊಂಡವು .",2898
ಮಾರ್ಗದಲ್ಲಿ,ಹೊನ್ನಾಳಿಯಿಂದ 1 ಕಿ. ಮೀ ದೂರ ಇರುವ ಹಿರೇಮಠ ಗ್ರಾಮ ನ್ಯಾಮತಿ ಮತ್ತು ಶಿಕಾರಿಪುರ ಮಾರ್ಗದಲ್ಲಿ ಇದೆ .,1467
ಮಾರ್ಗದಲ್ಲಿ,ಈ ಕವಲಿನ ಎಡ ಮಾರ್ಗದಲ್ಲಿ ಸುಮಾರು 13 ಕಿ. ಮೀ. ದೂರದಲ್ಲಿ ಮಾಗೋಡು ಎಂಬ ಗ್ರಾಮ ಇದೆ .,1835
ಮಾರ್ಗದಲ್ಲಿ,ಶಿರಸಿ ಯಲ್ಲಾಪುರ ಮಾರ್ಗದಲ್ಲಿ ಇರುವ ಮಂಚೀಕೇರಿ ಗ್ರಾಮದಿಂದ 8 ಕಿ. ಮೀ. ದೂರ ಕಾಲುನಡಿಗೆಯಲ್ಲಿ ಕ್ರಮಿಸಿದರೆ ಮಾಗೋಡು ಜಲಪಾತದ ತಳಕ್ಕೆ ಹೋಗಬಹುದು .,1842
ಮಾರ್ಗದಲ್ಲಿ,ಗುಂಟಕಲ್ ಮತ್ತು ಹುಬ್ಬಳ್ಳಿ ರೈಲು ಮಾರ್ಗದಲ್ಲಿ ತುಂಗಾಭದ್ರಾ ನದಿಗೆ ಸೇರುವ ಹಿರೇಹಳ್ಳ ಎಂಬ ಉಪನದಿಯ ದಂಡೆಯ ಮೇಲೆ ಇದೆ .,2095
ಮಾರ್ಗದಲ್ಲಿ,ಗಂಗಾವತಿ ಪಟ್ಟಣದಿಂದ ಸುಮಾರು 21 ಕಿ. ಮೀ. ಉತ್ತರದಲ್ಲಿ ಲಿಂಗಸುಗೂರು ಮಾರ್ಗದಲ್ಲಿ ಇದೆ .,2134
ಮಾರ್ಗದಲ್ಲಿ,ಕನಕಗಿರಿಯ ಉತ್ತರ ದಕ್ಷಿಣ ಪ್ರದೇಶದಲ್ಲಿ ಅಶೋಕನ ಶಾಸನಗಳು ಸಿಕ್ಕಿದ್ದು ಮತ್ತು ಕನಕಗಿರಿ ವ್ಯಾಪಾರಿ ಮಾರ್ಗದಲ್ಲಿ ಇರುವುದನ್ನು ನೋಡಿದರೆ ಈ ಊರೇ ಅಶೋಕನ ದಕ್ಷಿಣದ ಕಾರ್ಯ ಕ್ಷೇತ್ರ ಆಗಿದ್ದ ಸುವರ್ಣಗಿರಿ ಎಂಬ ಊಹೆಗೆ ಎಡೆಮಾಡಿಕೊಡುತ್ತದೆ .,2143
ಮಠ,"ಅವುಗಳು ಎಂದರೆ ; ಚಿತ್ರದುರ್ಗದ ಕಲ್ಲಿನ ಕೋಟೆ , ಮುರುಘ ರಾಜೇಂದ್ರ ಮಠ , ಸಿರಿಗೆರೆ ತರಳಬಾಳು ಮಠ , ವಾಣಿ ವಿಲಾಸ ಸಾಗರ ಅಣೆಕಟ್ಟು , ಚಂದ್ರವಳ್ಳೀ ನಿವೇಶನ .",1389
ಮಠ,ಇದು 300 ವರ್ಷಗಳ ಇತಿಹಾಸ ಇರುವ ಮಠ .,1396
ಮಠ,"ಏಳು ಸುತ್ತಿನ ಕೋಟೆಯ ಒಳಗೆ ಇರುವ ಉಚ್ಛಂಗಮ , ಏಕನಾಥೇಶ್ವರಿ , ಸಂಪಿಗೆ ಸಿದ್ಧೇಶ್ವರ , ಗೋಪಾಲಸ್ವಾಮಿ ದೇವಸ್ಥಾನ , ಮಹಾಭಾರತದ ಭೀಮಸೇನ ಪ್ರತಿಷ್ಠಾಪಿಸಿದ ಎನ್ನಲಾದ ಹಿಡಿಂಬೇಶ್ವರ ದೇವಾಲಯ , ಮೇಲು ದುರ್ಗದ ಮಠ , ಗಾಳಿ ಮಂಟಪಗಳು , ತುಪ್ಪದ ಕೊಳ , ಮದುದು ಬೀಸುವ ಕಲ್ಲುಗಳು , ಅರಮನೆಯ ಅವಶೇಷ , ಒನಕೆ ಓಬವ್ವನ ಕಿಂಡಿ ನೋಡಲೇಬೇಕಾದ ಸ್ಥಳಗಳು .",1405
ಮಠ,ಈ ದೇವಾಲಯಕ್ಕೆ ಹೊಂದಿಕೊಂಡು ಗುಹಾನಿರ್ಮಿತವಾದ ಪರದೇಶಪ್ಪನ ಗವಿ ಎಂಬ ಹೆಸರಿನ ಅಂಕಲಿ ಮಠ ಇದೆ .,1414
ಮಠ,ಇಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಚನ್ನಪ್ಪಸ್ವಾಮಿ ಮಠ ಇದೆ .,1468
ಮಠ,"ಬಳ್ಳಾರಿ ತಾಲ್ಲೂಕಿನ ಕರುಗೋಡಿನ ಬಸವೇಶ್ವರ ದೇವಾಲಯ , ಚೆಳ್ಳಗುರ್ಕಿಯ ಯರ್ರಿತಾತ ಮಠ , ಕೂಡ್ಲಿಗಿ ತಾಲ್ಲೂಕಿನ ಕೊಟ್ಟೂರಿನ ಬಸವೇಶ್ವರ ದೇವಸ್ಥಾನ , ಹೂವಿನಹಡಗಲಿ ತಾಲ್ಲೂಕಿನ ಮೈಲಾರ ಲಿಂಗೇಶ್ವರ ದೇವಸ್ಥಾನಗಳು ಪ್ರಮುಖವಾದ ಜಿಲ್ಲಾಮಟ್ಟದ ಪ್ರವಾಸಿ ಕೇಂದ್ರಗಳು .",1503
ಸರೋವರ,ಜಮ್ಮುವಿನಿಂದ ಸರಿಸುಮಾರು 45 ಕಿಲೋಮೀಟರ್ ದೂರ ಇದೆ ಮಾನಸರ ಸರೋವರ .,8502
ಸರೋವರ,ಸುಂದರವಾದ ಮಾನಸರ ಸರೋವರ ಅಕ್ಕಪಕ್ಕ ಇರುವ ಕಾಡುಗಳಿಂದ ಆವೃತ ಆಗಿದೆ .,8503
ಸರೋವರ,ಸುಂದರವಾದ ಮಾನಸರ ಸರೋವರ ಪ್ರವಾಸದ ದೃಷ್ಟಿಯಿಂದ ಒಂದು ಆದರ್ಶ ಸ್ಥಳ ಆಗಿದೆ .,8504
ಸರೋವರ,"ಝಾಜ್ಜರ್ ಕೋಟ್ಲಿಯಲ್ಲಿ ಕಲಕಲ ಮಾಡುತ್ತಾ ಒಂದು ಸರೋವರ ಇದೆ , ಅದರ ಶುದ್ಧ ನೀರು ಪ್ರವಾಸಿಗರ ಆಯಾಸ ದೂರ ಮಾಡುತ್ತದೆ .",8522
ಸರೋವರ,ಪಟ್ನಿಟಾಪ್ ನಲ್ಲಿ ಒಂದು ಸುಂದರ ಸರೋವರ ಕೂಡ ಇದೆ .,8535
ಸರೋವರ,"ಇಲ್ಲಿಯ ಇತರ ವೀಕ್ಷಣೆಗಳು ಮಾಟ್ಟುಪ್ಪೆಟ್ಟಿ ಅಣೆಕಟ್ಟು , ಸರೋವರ , ಕುಂಡಲ ಚಹಾ ತೋಟ , ಕುಂಡಲ ಸರೋವರ ಇತ್ಯಾದಿ .",8598
ಬೇಗ,ಅವನಿಗೆ ಚುರುಕು ಬುದ್ಧಿ ಆದ್ದರಿಂದ ದೊರಕಿದ ಹೊಸ ಕೆಲಸವನ್ನು ಬೇಗ ಕಲಿತನು .,395
ಬೇಗ,"ಈ ತಳಿ ಸ್ಥಳೀಯ ದಕ್ಷಿಣಕನ್ನಡಕ್ಕೆ ಹೋಲಿಸಿದರೆ , ಬೇಗ ಕಾಯಿ ಬಿಡುತ್ತದೆ ; ಪುಷ್ಪಗುಚ್ಛ ಒಂದರಲ್ಲಿ ಹೆಚ್ಚು ಹೆಣ್ಣು ಹೂಗಳು ಇದ್ದು , ಕಾಯಿ ಆಗುವ ಶೇಖಡ ಅಂಶ ಹೆಚ್ಚು ಇರುತ್ತದೆ .",902
ಬೇಗ,ಗಿಡ ಗಿಡ್ಡ ಆಗಿದ್ದು ಬಹು ಬೇಗ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಸ್ಥಿರತೆಯನ್ನು ಪಡೆಯುತ್ತದೆ .,904
ಬೇಗ,ಅವನು ಬುದ್ಧಿವಂತ ಆದ್ದರಿಂದ ಬೇಗ ಕಲಿಯುತ್ತಿದ್ದನು .,942
ಬೇಗ,ಆಸಕ್ತಿ ಇಟ್ಟು ಓದು ಬರೆಹ ಬೇಗ ಕಲಿತನು .,999
ಬೇಗ,ಅವನ ಆ ದ್ವೈತ ಸಿದ್ಧಾಂತ ವಿಜ್ಞಾನ ಸಮ್ಮತವಲ್ಲ ಎಂಬುದನ್ನೂ ಜನತೆ ಬೇಗ ಅರಿತುಕೊಂಡಿತು .,2918
ಎತ್ತರದಲ್ಲಿ,3 . ಗೊತ್ತಾದ ಎತ್ತರದಲ್ಲಿ ಬಂಧಿಸಿರುವ ಒಂದು ನಲ್ಲಿ .,4648
ಎತ್ತರದಲ್ಲಿ,"ಉಸಿರು ಕಟ್ಟುವ ವೇಗದಲ್ಲಿ ಮೂವತ್ತು ನಾಲ್ವತ್ತು ಸಾವಿರ ಅಡಿ ಎತ್ತರದಲ್ಲಿ , ಶೂನ್ಯ ಮಂಡಲದಲ್ಲಿ ಶಬ್ದಬ್ರಹ್ಮವಾಗಿ , ವೇಗದ ಅಪರಾವತಾರ ಆಗಿ ಹಾರಿ ನೆಗೆಯಿತು ನನ್ನ ವಿಮಾನ !",5051
ಎತ್ತರದಲ್ಲಿ,ಆರಡಿ ಎತ್ತರದಲ್ಲಿ ಇರುವ ಪಾತ್ರೆಗೆ ನಿನ್ನ ಈ ಸಣ್ಣ ಬೆಂಕಿ ತಗಲುತ್ತಾ ?,7521
ಎತ್ತರದಲ್ಲಿ,ಮ್ಯಾಂಗ್ರೋವಿನ ಬೇರುಗಳು ಮೇಲ್ಮೈಯಿಂದ ಕೆಲವು ಮೀಟರ್ ಎತ್ತರದಲ್ಲಿ ನೆಲೆಗೊಂಡಿರುತ್ತದೆ ಹಾಗೆ ಅವು ಹವೆಯಿಂದ ಆಮ್ಲಜನಕವನ್ನು ಅಗತ್ಯ ಪ್ರಮಾಣದಲ್ಲಿ ಪಡೆದುಕೊಳ್ಳಬಹುದು .,8397
ಎತ್ತರದಲ್ಲಿ,ಆಕಾಶದ ಎತ್ತರದಲ್ಲಿ ಹಾರುವ ಪಕ್ಷಿ ಕೂಡ ತಮ್ಮ ಆಹಾರಕ್ಕಾಗಿ ಈ ಮ್ಯಾಂಗ್ರೋವಿನ ಕಾಡಿನಲ್ಲಿ ಇರುತ್ತವೆ .,8400
ಎತ್ತರದಲ್ಲಿ,ಮೇಲಿನ ಮತ್ತು ಜವುಗು ಹೆರಿಯರ್ ನಲ್ಲಿ ಬೇಟೆಯಾಡುವ ಪಕ್ಷಿ ನೀರಿನ ಮೇಲ್ಮೈಯಿಂದ ಕೆಲವು ಮೀಟರ್ ಎತ್ತರದಲ್ಲಿ ತನ್ನ ಸೂಕ್ಷ್ಮ ಕಣ್ಣುಗಳು ಮತ್ತು ಚೂಪಾದ ಉಗುರುಗಳ ಜೊತೆ ಹೊಂಚು ಹಾಕಿ ಹಾರುತ್ತಿತ್ತು .,8409
ಕೊಡು,"ಶಾಂತನಾಗು , ವಿಚಾರಕ್ಕೆ ಸಮಯ ಕೊಡು .",4587
ಕೊಡು,ನನ್ನ ಅಮೂಲ್ಯ ವಸ್ತುಗಳನ್ನು ಎಲ್ಲಾ ವಾಪಸ್ಸು ಕೊಡು .,6640
ಕೊಡು,"ಮೀನಿನ ರಾಜ , ನೀರಿನ ತೇಜ , ಇಂಥದನ್ನು ನನಗೆ ಕೊಡು ' ಅಂತ ನೀನು ಹೇಳಿದ ಕೂಡಲೇ ಅದು ನಿನಗೆ ದೊರಕುತ್ತೆ .",6739
ಕೊಡು,ನನ್ನ ಶುಲ್ಕ ಕೊಡು .,6819
ಕೊಡು,ಅಪ್ಪಣೆ ಕೊಡು .,7071
ಕೊಡು,"ಅಜ್ಜಿ , ಎಲ್ಲಿ ಆ ತಟ್ಟೆ ಕೊಡು .",7106
ದರದಲ್ಲಿ,"ಕೂಲಿ ದರ , ಬಾಡಿಗೆ , ಬಡ್ಡಿಗಳು ನಿರ್ದಿಷ್ಟ ಅವಧಿಗೆ ನಿರ್ಧರಿಸಲ್ಪಟ್ಟಿರುವುದರಿಂದ ಅವರಿಗೆ ನಿಗದಿಯಾದ ದರದಲ್ಲಿ ಪ್ರತಿಫಲವನ್ನು ನೀಡಬೇಕು .",1373
ದರದಲ್ಲಿ,ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಪದಾರ್ಥವು ಸುಲಭ ದರದಲ್ಲಿ ಇದ್ದಾಗ ಅಥವಾ ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಅಭಾವ ಕಂಡುಬರುವ ಸೂಚನೆ ಇದ್ದಾಗ ಮಿತಿಯನ್ನು ಸಡಿಲಿಸಬಹುದು .,2526
ದರದಲ್ಲಿ,"ಆದರೆ ಸುಲಭ ದರದಲ್ಲಿ ಇದ್ದ ಪದಾರ್ಥವು ಸತತವಾಗಿ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಸಿಗುವಂತಾದರೆ , ಮಿತಿಯನ್ನು ಸಡಿಲಗೊಳಿಸುವ ಅವಶ್ಯಕತೆ ಇಲ್ಲ .",2527
ದರದಲ್ಲಿ,"ಇಂತಹ ಪರಿಸ್ಥಿತಿಗಳನ್ನು ಸಂಸ್ಥೆಯ ಕಾರ್ಯ ನಿರ್ವಾಹಕ ಮಂಡಳಿ ಅರಿತು ಪದಾರ್ಥಗಳನ್ನು ಹೇಗೆ , ಎಲ್ಲಿ , ಯಾವ ದರದಲ್ಲಿ ಮತ್ತು ಎಷ್ಟು ಎಂಬುದನ್ನು ಒಂದು ನಿಯಮಿತ ರೀತಿಯಲ್ಲಿ ಕೊಂಡಿದ್ದಾದರೆ ಪದಾರ್ಥ ವೆಚ್ಚ ಕಡಿಮೆ ಬಿದ್ದು ಒಟ್ಟು ವೆಚ್ಚದಲ್ಲಿ ಕಡಿಮೆ ಆಗಿ ಬೆಲೆಯನ್ನು ನಿಯಂತ್ರಿಸಬಹುದು ಮತ್ತು ಲಾಭ ಗಳಿಸಲು ಅನುಕೂಲ ಆಗುತ್ತದೆ .",2971
