senlen,sentences
21,"ಚೀಫ್ ಎಕ್ಸಿಕ್ಯುಟಿವ್ ಅಧಿಕಾರಿ , ಜಿಲ್ಲಾ ಪರಿಷತ್ತಿನ ಅಧಿಕಾರಿ , ಸರಪಂಚರು , ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯರು , ಗ್ರಾಮಸೇವಕರು ಮತ್ತು ಆಯ್ಕೆ ಮಾಡಿಕೊಂಡ ಕೆಲವು ಸಾಕ್ಷರರು ."
4,ಸಾಕ್ಷರತಾ ಪ್ರಮಾಣೀತಗಳ ನಿರ್ಧಾರ .
13,ಸಂಶೋಧನೆಗೆ ಆಯ್ಕೆ ಆದ ಪ್ರತಿಯೊಂದು ಗ್ರಾಮದಲ್ಲೂ ತಲಾ ಸರಾಸರಿ 20 ಮಂದಿ ನವಸಾಕ್ಷರರ ಆಯ್ಕೆ ನಡೆಯಿತು .
11,ಅವರು ಕಲಿತಿದ್ದನ್ನು ಎಷ್ಟರಮಟ್ಟಿಗೆ ಉಳಿಸಿಕೊಂಡಿರುವರು ಎಂಬ ಅಂಶ ತಿಳಿಯುವುದು ಮೌಲ್ಯ ಮಾಪನೆಯ ಉದ್ದೇಶ .
15,ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂನಲ್ಲಿ ಬಳಸಿದ ಪದ ಪಟ್ಟಿಯಿಂದ ರಚಿಸಿದ ವಸ್ತುವಿನ ಅಚ್ಚಾದ ಪ್ರತಿಯನ್ನು ಕಲಿತವರು ಅರ್ಥ ಮಾಡಿಕೊಂಡು ಓದಬಲ್ಲರೆ ?
14,ಮಹಾರಾಷ್ಟ್ರದ ಸಮಾಜ ಶಿಕ್ಷಣ ಸಮಿತಿಯಿಂದ ಅಕ್ಷರ ಕೇಂದ್ರಗಳಿಗೆ ವಿತರಣೆ ಆದ ಸಾಹಿತ್ಯದಲ್ಲಿ ನಿಗದಿಯಾದ ಭಾಗವನ್ನು ನೋಡಿಕೊಂಡು ಬರೆಯುವುದು .
7,ಸರ್ವೆಯಲ್ಲಿ ಅಕ್ಷರಸ್ಥನನ್ನು ಗುರುತಿಸಲು ಕೆಳಗಿನ ಅಂಶಗಳು ಆಧಾರ .
23,"ಸಲೀಸಾಗಿ ಓದಬಲ್ಲವನು , ಇನ್ನೊಬ್ಬರ ಸಹಾಯದಿಂದ ಓದುವನು , ನೋಡಿಕೊಂಡು ತಪ್ಪು ಇಲ್ಲದೆ ಸಲೀಸಾಗಿ ಬರೆಯುವವನು ಅಥವಾ ಸ್ವಲ್ಪ ಕಷ್ಟದಿಂದ ತಪ್ಪು ಇಲ್ಲದೆ ಬರೆಯುವವನು - ಇವರು ಸಾಕ್ಷರತೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವರು ."
12,ನಿಧಾನವಾಗಿ ಪೂರ್ಣ ಪ್ಯಾಸೇಜನ್ನು ಅಥವಾ ಅದನ್ನು ಭಾಗಶಃ ಓದಬಲ್ಲವನು ಮತ್ತು ತಪ್ಪು ಇಲ್ಲದೆ ಬರೆಯುವವನು .
6,ಅವರಿಗೆ ಬರವಣಿಗೆಯಲ್ಲಿ ಸ್ವಲ್ಪ ಅಭ್ಯಾಸ ಬೇಕು .
15,"ಇನ್ನೊಬ್ಬರ ಸಹಾಯ ಪಡೆದು ಓದುಬರಹ ಮಾಡಲಾರದವರು , ಓದಲು ಮತ್ತು ಬರೆಯಲು ಪ್ರಯತ್ನ ಮಾಡದಿದ್ದವರು ಅಂತಹವರು ನಿರಕ್ಷರತೆಗೆ ಜಾರಿರುವವರು ."
6,ಸರ್ವೆಯ ಪ್ರಕಾರ ಅಕ್ಷರಸ್ಥರ ವರ್ಗೀಕರಣ ವರ್ಗ .
17,ಒಟ್ಟು ಸಾಕ್ಷರರು 4245.143.9 ಸ್ಪಲ್ಪ ಪುನರಭ್ಯಾಸದಿಂದ ಸಾಕ್ಷರರು ಆಗಬಲ್ಲವರು 43.534.138.0 ಅನಕ್ಷರತೆಗೆ ಜಾರಿದವರು 14.520.518.1 ಗಂಡಸರಿಗಿಂತ ಹೆಚ್ಚು ಪ್ರಮಾಣದಲ್ಲಿ ಸಾಕ್ಷರತೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವರು .
6,ಅಂತೆಯೇ ಅನಕ್ಷರತೆಗೆ ಜಾರಿರುವವರಲ್ಲಿ ಹೆಂಗಸರೇ ಹೆಚ್ಚು .
7,ಎಣಿಕೆ ಮಾಡುವುದರಲ್ಲಿ ಕಂಡುಬಂದ ಸಾಧನೆ ಶೇಕಡ 1 .
29,ತಪ್ಪು ಇಲ್ಲದೆ ಸುಲಭವಾಗಿ ಎಣಿಕೆ ಮಾಡಬಲ್ಲವರು 49.02 ಸ್ವಲ್ಪ ಕಷ್ಟ ಆದರೂ ಎಣಿಕೆ ಮಾಡಬಲ್ಲವರು 20.53 ತಪ್ಪು ಇಲ್ಲದೆ ಭಾಗಶಃ ಎಣಿಕೆ ಮಾಡಿದವರು 11.04 ತಪ್ಪುತಪ್ಪಾಗಿ ಭಾಗಶಃ ಎಣಿಕೆ ಮಾಡಿದವರು 7.45 ಎಣಿಕೆ ಮಾಡಲು ಪ್ರಯತ್ನವನ್ನೇ ಮಾಡದಿದ್ದವರು 12.1 .
7,ಸರಳವಾಗಿ ಕೂಡುವ ಮತ್ತು ಕಳೆಯುವ ಲೆಕ್ಕ ಮಾಡುವುದು .
24,"ಸರಳವಾದ ಕೂಡುವ ಮತ್ತು ಕಳೆಯುವ ಲೆಕ್ಕ ತಪ್ಪು ಇಲ್ಲದೆ ಮಾಡಿದವರು 36 , ನಿಧಾನವಾಗಿ ತಪ್ಪು ಇಲ್ಲದೆ ಕೂಡುವವರು ' 30.6 ' ಕೂಡುವ ಮತ್ತು ಕಳೆಯುವ ಲೆಕ್ಕ ಮಾಡಲಾರದವರು 18.9 ."
7,ಈ ಲೆಕ್ಕ ಮಾಡಲು ಪ್ರಯತ್ನವನ್ನೇ ಮಾಡದವರು 13.9 .
4,ನವಸಾಕ್ಷರರಲ್ಲಿ ಕಂಡುಬಂದ ಬದಲಾವಣೆಗಳು .
9,ನವಸಾಕ್ಷರರು ಓದುಬರಹ ಕಲಿಯುವ ಮುನ್ನ ಇದ್ದುದಕ್ಕಿಂತಲೂ ಬಹಳ ಮಟ್ಟಿಗೆ ಸುಧಾರಿಸಿರುವರು .
14,"ಬಹುಮಂದಿ ಹೆಂಗಸರು ಮತ್ತು ಗಂಡಸರು ಒಗೆದು ಶುಭ್ರವಾದ ಬಟ್ಟೆಯನ್ನು ಧರಿಸುವ ಅಭ್ಯಾಸವನ್ನು , ಶುಚಿ ಆಗಿರುವುದನ್ನು ಕಲಿತಿದ್ದರು ."
5,ಶೋಧಿಸಿದ ನೀರನ್ನು ಬಳಸುವುದು ಗೊತ್ತು .
5,ಕೊಚ್ಚುವ ಕಕ್ಕಸ್ಸುಗಳು ಬಳಕೆಗೆ ಬಂದಿದ್ದವು .
10,ಕಾಯಿ ಪಲ್ಯೆಯನ್ನು ಒಳ್ಳೆಯ ನೀರಿನಿಂದ ತೊಳೆದು ಉಪಯೋಗಿಸುವ ಪದ್ಧತಿ ರೂಢಿಗೆ ಬಂದಿತು .
19,"ಜಮೀನಿನ ವಿಸ್ತೀರ್ಣ ಪಾವತಿ ಮಾಡಬೇಕಾದ ಕಂದಾಯ , ತಂಬಾಕು ಮತ್ತು ಬೀಡಿಗೆ ವೆಚ್ಚ ಮಾಡುವ ಹಣ ಎಷ್ಟು ಎಂಬುವುದು ನವಸಾಕ್ಷರರಿಗೆ ಇವೆಲ್ಲದರ ಮಾಹಿತಿ ಉಂಟು ."
6,ಗ್ರಾಮೀಣರಿಗೆ ಶಿಕ್ಷಣದ ಬಗ್ಗೆ ಒಲವು ಮೂಡಿದೆ .
6,ಅವರು ತಮ್ಮ ಮಕ್ಕಳನ್ನು ಶಾಲೆಗಳಿಗೆ ಕಳುಹಿಸುತ್ತಿರುವರು .
11,ಈ ಅಂಶ ಶಾಲೆಗೆ ಹೊಸದಾಗಿ ಸೇರಿರುವ ಮಕ್ಕಳ ಸಂಖ್ಯೆಯ ಹೆಚ್ಚಳದಿಂದ ವ್ಯಕ್ತ ಆಯಿತು .
7,ಅವರು ತಮ್ಮ ಮನಸ್ಸಿನಲ್ಲಿ ಇರುವುದನ್ನು ಸ್ವಲ್ಪಮಟ್ಟಿಗಾದರೂ ಅಭಿವ್ಯಕ್ತಪಡಿಸಬಲ್ಲರು .
5,ಅವರಲ್ಲಿ ಸಾಮಾಜಿಕ ಪ್ರಜ್ಞೆ ಮೂಡಿದೆ .
6,ವೃತ್ತಪತ್ರಿಕೆಗಳನ್ನು ಓದಬೇಕು ಎಂಬ ಮನಸ್ಸು ಆಗಿದೆ .
8,ತಮ್ಮ ಸುತ್ತಮುತ್ತ ಆಗುತ್ತಿದ್ದ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಕ್ರಮಗಳ ಅರಿವು ಆಗಿದೆ .
5,ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ ಮುಂದಾಳತ್ವದ ಮನೋಭಾವ ಮೂಡುತ್ತಿದೆ .
5,ಹಳ್ಳಿಗರಲ್ಲಿ ಸಹಕಾರ ಮನೋಭಾವ ಉಂಟಾಗಿದೆ .
5,ಸ್ವಾವಲಂಬಿಗಳು ಆಗಲು ಪ್ರಯತ್ನ ನಡೆದಿದೆ .
7,ಅವರು ಯೋಜನೆಗಳ ಬಗ್ಗೆ ತಿಳಿದುಕೊಳ್ಳಲು ಪ್ರಯತ್ನ ನಡೆಸಿದ್ದಾರೆ .
6,ಒಟ್ಟಿನಲ್ಲಿ ಹಳ್ಳಿಗಳ ಚಿತ್ರ ಬದಲಾಗುತ್ತಾ ಬಂದಿತು .
6,ಕುರುಡು ನಂಬಿಕೆಗಳು ಕಡಿಮೆ ಆಗುತ್ತಾ ಬಂದವು .
4,ಗ್ರಾಮಗಳಲ್ಲಿ ನೈರ್ಮಲ್ಯ ಸುಧಾರಿಸಿತು .
6,ಅಸ್ಪೃಶ್ಯತೆಯ ಬಗ್ಗೆ ಭಾವನೆ ಬದಲಾಗುತ್ತಾ ಬಂತು .
6,ಮಹಿಳೆಯರು ಘೋಷ ಪದ್ಧತಿಯನ್ನು ಕಿತ್ತು ಒಗೆದರು .
9,"ಕುಡಿತ , ಜೂಜು ಮುಂತಾದ ಕೆಟ್ಟ ಚಾಳಿಗಳು ಕಡಿಮೆ ಆದವು ."
6,ಗೃಹಿಣಿ ಉಗ್ರಾಣದಲ್ಲಿ ಅಡುಗೆ ಸಾಮಾನುಗಳನ್ನು ಹುಡುಕುವಂತಿಲ್ಲ .
10,ಡಬ್ಬಗಳ ಮೇಲೆ ಸಾಮಾನುಗಳ ಹೆಸರನ್ನು ಬರೆದು ಹುಡುಕುವ ಶ್ರಮ ಕಡಿಮೆ ಮಾಡಿಕೊಂಡರು .
6,ಅಡುಗೆ ಮನೆ ಗೃಹಿಣಿ ವಾಚನಾಲಯ ಆಯಿತು .
8,ಅಡುಗೆ ಮಾಡುವಾಗ ಬಿಡುವಿನ ವೇಳೆಯಲ್ಲಿ ಓದುವ ಹವ್ಯಾಸ ಮಾಡಲಾಯಿತು .
7,ಗ್ರಾಮಗಳಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳು ಸ್ಪರ್ಧಾ ಮನೋಭಾವನೆಯಿಂದ ನಡೆದವು .
8,ಅಂತಹ ಸಾಧನೆಯನ್ನು ಬೆಳಕಿಗೆ ತರುವುದು ಮುಖ್ಯವಾದ ಒಂದು ಭಾಗ .
17,ಇದರಿಂದ ಆ ಹಳ್ಳಿಯವರಿಗೂ ಮತ್ತು ನೆರೆಯ ಗ್ರಾಮಗಳಿಗೂ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯದ ಯಶಸ್ಸು ಮನವರಿಕೆ ಆಗುವುದು ಜೊತೆಗೆ ಮುಂದುವರಿಯಲು ಪ್ರೋತ್ಸಾಹ ದೊರೆತಂತೆ ಆಗುವುದು .
14,ಈ ದೃಷ್ಟಿಯಿಂದ ಪೂರ್ಣ ಸಾಕ್ಷರತೆಯನ್ನು ಗಳಿಸಿದ ಗ್ರಾಮಗಳು ಗ್ರಾಮಗೌರವ ಸಮಾರಂಭಗಳನ್ನು ಏರ್ಪಡಿಸುವುದು ಎಂಬುದಾಗಿ ಜಿಲ್ಲಾ ವಿದ್ಯಾಧಿಕಾರಿಗಳು ಸೂಚಿಸಿದರು .
5,ಅವರೇ ಚಳವಳಿಯ ಚಾಲಕರೂ ಹೌದು .
6,ಆದ್ದರಿಂದ ಅವರ ಮಾತಿಗೆ ಬೆಲೆ ಬಂದಿತು .
7,ಗ್ರಾಮಸ್ಥರು ಗೌರವ ಸಮಾರಂಭವನ್ನು ನಡೆಸಲು ಹಿಂದೆ ಬೀಳಲಿಲ್ಲ .
12,ಗ್ರಾಮ ಗೌರವ ಸಮಾರಂಭ ಏರ್ಪಡಿಸುವ ಮುನ್ನ ಗ್ರಾಮದಲ್ಲಿ ಆಗಬೇಕಾದ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳನ್ನು ಗ್ರಾಮಸ್ಥರೇ ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದರು .
8,ಗ್ರಾಮ ಗೌರವ ಸಮಾರಂಭಗಳಲ್ಲಿ ಸುತ್ತಮುತ್ತಲಿನ ಹಳ್ಳಿಯವರು ಸಹ ಪಾಲುಗೊಳ್ಳುತ್ತಿದ್ದರು .
9,ಹಳ್ಳಿಯ ಹೆಂಗಸರು ಸಹ ಹೆಚ್ಚಿನ ಉತ್ಸಾಹದಿಂದ ಭಾಗವಹಿಸದೆ ಉಳಿಯುತ್ತಾ ಇರಲಿಲ್ಲ .
5,ಸಭೆಯಲ್ಲಿ ಜಾನಪದ ಗೀತೆಗಳನ್ನು ಹಾಡುತ್ತಿದ್ದರು .
12,ಸಭೆಯಲ್ಲಿ ಧ್ವನಿವರ್ಧಕ ಯಂತ್ರದ ಮುಂದೆ ಬಂದು ತಮಗೆ ತೋಚಿದ ನಾಲ್ಕು ಮಾತುಗಳನ್ನು ಧೈರ್ಯವಾಗಿ ಹೇಳುತ್ತಿದ್ದರು .
7,ನಾವು ಕಲಿತ ಓದು ಬರೆಹ ಉಪಯೋಗ ಆಗುತ್ತದೆ .
5,ಹಳ್ಳಿಗಳಲ್ಲಿ ಒಗ್ಗಟ್ಟನ್ನು ಕಾಪಾಡಲು ಸಹಕರಿಸುತ್ತೇವೆ .
4,ಹಳ್ಳಿಯ ಒಳಿತಿಗಾಗಿ ಶ್ರಮಿಸುತ್ತೇವೆ .
12,"ವ್ಯವಸಾಯದ ಉತ್ಪನ್ನಕ್ಕೆ ಶ್ರದ್ಧಾಪೂರ್ವಕವಾಗಿ ದುಡಿಯುತ್ತೇವೆ , ಎಂಬುದಾಗಿ ನವಸಾಕ್ಷರರು ಊರದೇವರ ಹೆಸರಿನಲ್ಲಿ ಪ್ರತಿಜ್ಞೆ ಸ್ವೀಕರಿಸುತ್ತಿದ್ದರು ."
9,ನೆರೆದಿದ್ದ ಅಕ್ಕಪಕ್ಕದ ಈ ತೆರನಾದ ಸಮಾರಂಭಗಳನ್ನು ನೋಡಿ ಉತ್ತೇಜಿತ ಆಗುತ್ತಿದ್ದರು .
6,ಗ್ರಾಮಸ್ಥರು ಮನಸ್ಸು ಮಾಡಿದಲ್ಲಿ ಏನನ್ನಾದರೂ ಸಾಧಿಸಬಹುದು .
14,ಜೊತೆಗೆ ತಮ್ಮ ಗ್ರಾಮದಲ್ಲೂ ಸಹ ಇದೇ ಕಾರ್ಯಕ್ರಮವನ್ನು ಏಕೆ ಶುರು ಮಾಡಬಾರದು ಎಂಬ ಉತ್ಸಾಹ ಅವರಲ್ಲಿ ಮೂಡುವುದು .
11,ಈ ತೆರನಾದ ವಿಶ್ವಾಸ ಮತ್ತು ಆತ್ಮನಂಬಿಕೆಯ ಫಲವಾಗಿ ಅವರಲ್ಲಿ ದೃಢ ನಿರ್ಧಾರ ಮೂಡುತ್ತಿತ್ತು .
7,ಇದೇ ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂನ ಮೂಲ ಮಂತ್ರ .
11,ಸರ್ವೇಕ್ಷಣೆಯ ಪ್ರಕಾರ ಸಾಕ್ಷರತೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವ ಹಳ್ಳಿಗಳ ಸಂಖ್ಯೆ ಸಾಕ್ಷರತೆ ಉಳಿಸಿಕೊಂಡಿರದ ಹಳ್ಳಿಗಳ ಸಂಖ್ಯೆ .
20,ಶೇಕಡ 90ಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ ಸಾಕ್ಷರತೆ ಉಳಿಸಿಕೊಂಡಿರುವ ಹಳ್ಳಿಗಳು 1100 ಶೇಕಡ 80ರಿಂದ 90ರವರೆಗೆ 36 ಶೇಕಡ 70ರಿಂದ 80ರವರೆಗೆ 26 ಶೇಕಡ 60ರಿಂದ 70ರವರೆಗೆ 20 .
10,ಮೌಲ್ಯ ಮಾಪನೆಯಿಂದ ಈ ಮೂರು ಅಂಶಗಳ ಬಗ್ಗೆ ವಿವರಗಳು ಬೆಳಕಿಗೆ ಬಂದಿವೆ .
7,ಅಕ್ಷರಸ್ಥ ಆಗಲು ಪ್ರೇರಣೆ ಅಕ್ಷರಸ್ಥ ಆಗಲು ಸಂಘಟನೆ .
4,ನವಸಾಕ್ಷರರು ಸಾಕ್ಷರತೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವುದು .
4,ಅಕ್ಷರಸ್ಥ ಆಗಲು ಪ್ರೇರಣೆ .
8,ಬಹು ಮಂದಿಗೆ ಓದು ಬರೆಹ ಕಲಿಯಲು ಪ್ರೇರಣೆ ಇಲ್ಲ .
8,ಪ್ರಾರಂಭದಲ್ಲಿ ಕಲಿಯುವವರಲ್ಲಿ ಮನೆಮಾಡಿಕೊಂಡಿದ್ದ ನಿರುತ್ಸಾಹವನ್ನು ಹೋಗಲಾಡಿಸುವುದು ಕಷ್ಟ ಆಯಿತು .
17,ಓದು ಬರೆಹದ ಅವಶ್ಯಕತೆ ಅವರಿಗೆ ಅಷ್ಟಾಗಿ ಕಾಣಬರಲಿಲ್ಲ ಜೊತೆಗೆ ಅವರಿಗೆ ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗಲು ಸಾಕಷ್ಟು ಸಮಯ ಇಲ್ಲ .
13,ವ್ಯವಸಾಯ ಪ್ರಧಾನ ಆಗಿರದ ದೂರ ಪ್ರದೇಶಗಳು ಮತ್ತು ಬೆಟ್ಟ ಗುಡ್ಡಗಳಿಂದ ಆವೃತ ಆದ ಪ್ರದೇಶಗಳು ಉಂಟು .
9,ಅಂತಹ ಕಡೆಗಳಲ್ಲಿ ಗ್ರಾಮಸ್ಥರು ಹೊಟ್ಟೆ ಹೊರೆಯಲು ಹೊರಗೆ ವಲಸೆ ಹೋಗುವರು .
9,ಆದ್ದರಿಂದ ಅವರು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗಲು ತೊಂದರೆ .
8,ತಿಳಿವಳಿಕೆ ಉಳ್ಳ ಹಾಗೂ ಗ್ರಾಮಸ್ಥರಲ್ಲಿ ಅನುಕಂಪ ಉಳ್ಳ ಮುಂದಾಳುಗಳು .
16,ಸಮಾಜ ಕಾರ್ಯಕರ್ತರು ಮತ್ತು ಒಳ್ಳೆಯ ಉಪಾಧ್ಯಾಯರು ಇರುವ ಕಡೆಗಳಲ್ಲಿ ನಿರಕ್ಷರಕುಕ್ಷಿಗಳು ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಸೇರುವಂತೆ ಪ್ರಭಾವ ಬೀರುವುದು ಸುಲಭ .
16,"ಅನೇಕ ಪ್ರದೇಶಗಳಲ್ಲಿ ಉಪಾಧ್ಯಾಯರ , ಸಮಾಜ ಕಾರ್ಯಕರ್ತರ ಮತ್ತು ಇತರರ ಆದರ್ಶ ಗುಣಗಳು ಕಲಿಯುವವರ ಮೇಲೆ ಪ್ರಭಾವವನ್ನು ಬೀರಿರುವುದಾಗಿ ತಿಳಿದುಬಂದಿದೆ ."
13,ಪ್ರಾರಂಭದಲ್ಲಿ ಇದ್ದ ತೊಡಕುಗಳು ನಿವಾರಣೆ ಆದ ನಂತರ ಕೆಲವು ಕಡೆಗಳಲ್ಲಿ ಕಲಿಯುವವರಲ್ಲಿ ಸಾಕಷ್ಟು ಉತ್ಸಾಹ ಕಂಡುಬಂತು .
11,ಪೂರ್ಣ ಸಾಕ್ಷರತೆಯನ್ನು ಸಾಧಿಸಿದ ಗ್ರಾಮಗಳಲ್ಲಿ ಏರ್ಪಡಿಸಿದ ಗ್ರಾಮ ಗೌರವ ಸಮಾರಂಭಗಳು ಪರಿಣಾಮಕಾರಿ ಆಗಿದ್ದವು .
9,ಈ ಸಮಾರಂಭಗಳಿಂದ ಗ್ರಾಮದವರು ಮತ್ತು ನೆರೆಹೊರೆಯ ಗ್ರಾಮಸ್ಥರು ಪ್ರೋತ್ಸಾಹಿತರು ಆಗುತ್ತಿದ್ದರು .
8,ಕಲಿಯುವವರನ್ನು ಪ್ರೋತ್ಸಾಹಿಸಲು ಕೆಳಗೆ ಕೆಲವು ಸಲಹೆಗಳು ಸೂಚಿತ ಆಗಿವೆ .
8,1 ನಿರಕ್ಷರಕುಕ್ಷಿಗಳನ್ನು ಕಡ್ಡಾಯವಾಗಿ ಓದು ಬರೆಹ ಕಲಿಯುವಂತೆ ಒತ್ತಾಯಿಸಬೇಕು .
7,ಪ್ರತಿಯೊಬ್ಬನು ತಾನು ಸಲ್ಲಿಸುವ ಅರ್ಜಿಗೆ ರುಜು ಹಾಕಲೇಬೇಕು .
8,ಓದು ಬರೆಹ ಕಲಿತವರಿಗೆ ಮಾತ್ರ ರಿಯಾಯಿತಿಗಳನ್ನು ನೀಡಿ ಪ್ರೋತ್ಸಾಹಿಸತಕ್ಕದ್ದು .
15,2 ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗುವ ಕಾರ್ಮಿಕರಿಗೆ ಆಯಾ ಕಾರ್ಖಾನೆಯ ಮಾಲಿಕರು ಕೆಲವು ರಿಯಾಯಿತಿಗಳನ್ನು ನೀಡುವುದು ಒಳ್ಳೆಯದು .
11,ಕಾರ್ಖಾನೆಯ ಕೆಲಸದ ವೇಳೆಯಲ್ಲಿ ಓದು ಬರೆಹ ಕಲಿಯಲು ಸ್ವಲ್ಪ ಬಿಡುವು ಮಾಡಿಕೊಡುವುದು ಅಗತ್ಯ .
8,ಕಲಿತ ಕಾರ್ಮಿಕರಿಗೆ ಬಡ್ತಿ ಮುಂತಾದ ಆಮಿಷಗಳನ್ನು ನೀಡುವುದು ಒಳ್ಳೆಯದು .
12,3 ಪಂಚಾಯಿತಿಗಳಿಗೆ ಭೂಕಂದಾಯದಲ್ಲಿ ಶೇಕಡ 30 ಭಾಗ ಅನುದಾನವನ್ನು ಒಂದು ಷರತ್ತಿನ ಮೇಲೆ ಕೊಡಬಹುದು .
11,ಗ್ರಾಮದಲ್ಲಿ ಇರುವ ಎಲ್ಲ ಅನಕ್ಷರಸ್ಥರನ್ನು ನಿಗದಿಯಾದ ಅವಧಿಯಲ್ಲಿ ಅಕ್ಷರಸ್ಥರನ್ನಾಗಿ ಮಾಡುವುದೇ ಆ ಷರತ್ತು .
10,4 ಸಾಮೂಹಿಕ ಮಾಧ್ಯಮಗಳ ಮೂಲಕ ಸಾಕ್ಷರತೆಯ ಅವಶ್ಯಕತೆಯನ್ನು ಜನರಿಗೆ ಮನವರಿಕೆ ಮಾಡಿಕೊಡಬೇಕು .
8,5 ಸಾಕ್ಷರತಾ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ಇತರ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಕ್ರಮಗಳೊಂದಿಗೆ ಹೆಣೆಯತಕ್ಕದ್ದು .
14,"ಗ್ರಾಮ ಪಂಚಾಯಿತಿ , ಪಂಚಾಯಿತಿ ಸಮಿತಿ ಮತ್ತು ಜಿಲ್ಲಾ ಪರಿಷತ್ ಸಂಸ್ಥೆಗಳ ಸದಸ್ಯರು ಆಗಲು ಓದುಬರೆಹ ಅನಿವಾರ್ಯ ."
13,7 ಪ್ರತೀ ಕುಟುಂಬದಲ್ಲಿ ಇರುವ ನಿರಕ್ಷರಕುಕ್ಷಿಗಳನ್ನು ಅಕ್ಷರಸ್ಥರನ್ನಾಗಿ ಮಾಡುವ ಹೊಣೆ ಆಯಾ ಕುಟುಂಬದ ಯಜಮಾನರಿಗೆ ಸೇರಿದ್ದು .
9,ಓದುಬರೆಹ ಸಾಲ ಮತ್ತು ಇತರ ಸವಲತ್ತುಗಳನ್ನು ಒದಗಿಸಲು ಅವಕಾಶ ಕಲ್ಪಿಸಬೇಕು .
12,8 ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗುವ ಬಡ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಸ್ವಲ್ಪಮಟ್ಟಿಗೆ ಪ್ರೋತ್ಸಾಹವನ್ನು ಕೊಡತಕ್ಕದ್ದು .
12,9 ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂ ಕಾರ್ಯಕ್ರಮದ ಸಾಧನೆಯನ್ನು ವಿಶೇಷ ರೀತಿಯಲ್ಲಿ ಪ್ರಚಾರ ಮಾಡುವುದು ಅನಿವಾರ್ಯ .
4,ಅಕ್ಷರಸ್ಥರನ್ನಾಗಿ ಮಾಡಲು ಸಂಘಟನೆ .
32,"ಯುದ್ಧದಲ್ಲಿ ಜಯ ಗಳಿಸಲು ಇಡೀ ರಾಷ್ಟ್ರ ಒಂದಾಗಿ ಟೊಂಕಕಟ್ಟಿ ಕೆಲಸ ಮಾಡುವಂತೆ ನಿರಕ್ಷರತಾ ಶತ್ರುವನ್ನು ನಿರ್ಮೂಲಗೊಳಿಸಲು ಎಲ್ಲ ಇಲಾಖೆಗಳು ಅಂದರೆ ರೆವಿನ್ಯೂ , ವ್ಯವಸಾಯ , ಆರೋಗ್ಯ ಮತ್ತು ನೈರ್ಮಲ್ಯ , ಸಹಕಾರ , ಸಮಾಜ ಕಲ್ಯಾಣ ಮತ್ತು ಸಂಸ್ಥೆಗಳು ಒಂದಾಗಿ ದುಡಿಯಬೇಕು ."
12,ಪ್ರಸಕ್ತ ಗ್ರಾಮ ಶಿಕ್ಷಣ ಮೊಹೀಂನ ಯಶಸ್ಸು ವಿವಿಧ ಇಲಾಖೆಗಳು ಕೂಡಿ ಸೇವೆ ಸಲ್ಲಿಸಿದ ಫಲ .
25,"ಕೆಲವು ಕಡೆಗಳಲ್ಲಿ ವಿವಿಧ ಇಲಾಖೆಯ ಅಧಿಕಾರಿಗಳು , ಸಮಾಜ ಕಾರ್ಯಕರ್ತರು , ಮಹಿಳಾಮಂಡಳಿ , ಯುವಕಮಂಡಳಿ , ಪಂಚಾಯತಿ ಸಮಿತಿ ಮತ್ತು ಪಂಚಾಯತಿ ಸದಸ್ಯರು ಗ್ರಾಮೀಣರಲ್ಲಿ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಯ ವಿಚಾರದಲ್ಲಿ ಜಾಗೃತಿ ಮೂಡಿಸಿರುವರು ."
