,temp,sentid,word,tag
935,935,70,rAjanIwi,B-NETE
936,936,70,aBiprAyAlanu,O
937,937,70,vivariMpumu,O
938,938,70,.,O
939,939,71,.,O
940,940,71,lexA,O
941,941,71,.,O
942,942,71,prAcIna,O
943,943,71,grIkula,B-NEL
944,944,71,praXAna,O
945,945,71,rAjanIwi,B-NETE
946,946,71,BAvanalanu,O
947,947,71,klupwaMgA,O
948,948,71,weVlupumu,O
949,949,71,.,O
950,950,72,rAjanIwi,B-NETE
951,951,72,wawvavicAraNa,O
952,952,72,prAcIna,O
953,953,72,grIkulawo,B-NEL
954,954,72,prAraMBamayiMxi,O
955,955,72,.,O
956,956,73,grIkula,B-NEL
957,957,73,lOkika,O
958,958,73,xqRti,O
959,959,73,",",O
960,960,73,hewuvAxAle,O
961,961,73,aMxuku,O
962,962,73,kAraNAlu,O
963,963,73,.,O
964,964,74,krI.pU.,B-NETI
965,965,74,4,I-NETI
966,966,74,",",I-NETI
967,967,74,3,I-NETI
968,968,74,SawAbxAlalo,I-NETI
969,969,74,grIku,B-NEL
970,970,74,xeSamaMwatA,O
971,971,74,cinna,O
972,972,74,cinna,O
973,973,74,svayaMpoRakamulayina,O
974,974,74,nagararAjyAlu,O
975,975,74,vilasillinavi,O
976,976,74,.,O
977,977,75,I,O
978,978,75,nagara,O
979,979,75,rAjyAle,O
980,980,75,grIkula,B-NEL
981,981,75,rAjanIwi,O
982,982,75,wawvavicAraNaku,O
983,983,75,pattugoVmmalu,O
984,984,75,.,O
985,985,76,nagara,O
986,986,76,rAjyAlalo,O
987,987,76,viBinna,O
988,988,76,praBuwva,O
989,989,76,viXAnAlu,O
990,990,76,amalulo,O
991,991,76,vuMdevi,O
992,992,76,.,O
993,993,77,rAjakIya,O
994,994,77,susWirawa,O
995,995,77,vuMdexikAxu,O
996,996,77,.,O
997,997,78,I,O
998,998,78,nagara,O
999,999,78,rAjyAla,O
1000,1000,78,rAjakIya,B-NETE
1001,1001,78,saMsWalanu,I-NETE
1002,1002,78,aXyayanaM,O
1003,1003,78,cesina,O
1004,1004,78,prAcIna,O
1005,1005,78,grIku,B-NEL
1006,1006,78,wawvavewwalu,O
1007,1007,78,AxarSarAjya,O
1008,1008,78,nirmANAniki,O
1009,1009,78,prayawniMcAru,O
1010,1010,78,.,O
1011,1011,79,I,O
1012,1012,79,kriMxivi,O
1013,1013,79,prAcIna,O
1014,1014,79,rAjanIwi,O
1015,1015,79,aBiprAyAlalo,O
1016,1016,79,praXAnamEnavi,O
1017,1017,79,.,O
1018,1018,80,1,B-NEN
1019,1019,80,.,O
1020,1020,80,grIkula,B-NEL
1021,1021,80,aBiprAyaMlo,O
1022,1022,80,vyakwi,O
1023,1023,80,jIvanamu,O
1024,1024,80,",",O
1025,1025,80,sAMGika,O
1026,1026,80,jIvanamu,O
1027,1027,80,veruveru,O
1028,1028,80,kAxu,O
1029,1029,80,.,O
1030,1030,81,samAja,O
1031,1031,81,Sreyassunu,O
1032,1032,81,peVMpoVMxiMceMxuku,O
1033,1033,81,vyakwi,O
1034,1034,81,kqRiceyAli,O
1035,1035,81,.,O
1036,1036,82,vyakwini,O
1037,1037,82,saMGamu,O
1038,1038,82,nuMdi,O
1039,1039,82,veruceyutaku,O
1040,1040,82,sAXyamu,O
1041,1041,82,kAxu,O
1042,1042,82,.,O
1043,1043,83,axeviXaMgA,O
1044,1044,83,grIkulu,B-NEL
1045,1045,83,saMGamunu,O
1046,1046,83,rAjyamunu,O
1047,1047,83,kUda,O
1048,1048,83,veruceyalexu,O
1049,1049,83,.,O
1050,1050,84,2,B-NEN
1051,1051,84,.,O
1052,1052,84,rAjyamu,O
1053,1053,84,vyakwi,O
1054,1054,84,virAt,O
1055,1055,84,svarUpamu,O
1056,1056,84,:,O
1057,1057,84,rAjyamunaku,O
1058,1058,84,vyakwiki,O
1059,1059,84,maXya,O
1060,1060,84,vEruXyamu,O
1061,1061,84,lexu,O
1062,1062,84,.,O
1063,1063,85,vyakwi,O
1064,1064,85,koVrake,O
1065,1065,85,rAjyamu,O
1066,1066,85,.,O
1067,1067,86,vyakwiki,O
1068,1068,86,suKamayina,O
1069,1069,86,jIvanAnni,O
1070,1070,86,sAXiMcipeVttute,O
1071,1071,86,rAjya,O
1072,1072,86,lakRyamu,O
1073,1073,86,.,O
1074,1074,87,vyakwi,O
1075,1075,87,6,B-NEN
1076,1076,87,.,O
1077,1077,87,vyavahArAlalo,O
1078,1078,87,rAjyamu,O
1079,1079,87,jokyamu,O
1080,1080,87,cesukoVnavaccunu,O
1081,1081,87,.,O
1082,1082,88,vyakwi,O
1083,1083,88,rAjyamulo,O
1084,1084,88,saByudugA,O
1085,1085,88,mAwrame,O
1086,1086,88,suKamayina,O
1087,1087,88,jIviwAnni,O
1088,1088,88,sAgiMcagaladanexi,O
1089,1089,88,grIkula,B-NEL
1090,1090,88,viSvAsamu,O
1091,1091,88,.,O
1092,1092,89,3,B-NEN
1093,1093,89,.,O
1094,1094,89,pOrasawvamu,O
1095,1095,89,:,O
1096,1096,89,grIkulu,B-NEL
1097,1097,89,"""",O
1098,1098,89,pOrasawvamu,O
1099,1099,89,"""",O
1100,1100,89,ane,O
1101,1101,89,paxAnni,O
1102,1102,89,parimiwamEna,O
1103,1103,89,arWaMlo,O
1104,1104,89,vAdAru,O
1105,1105,89,.,O
1106,1106,90,paripAliMcabaduta,O
1107,1107,90,",",O
1108,1108,90,paripAliMcagaluguta,O
1109,1109,90,ane,O
1110,1110,90,reVMdu,B-NEN
1111,1111,90,lakRaNAlu,O
1112,1112,90,pOrasawvAniki,O
1113,1113,90,arhawalu,O
1114,1114,90,.,O
1115,1115,91,nagararAjya,O
1116,1116,91,vyavahArAlalo,O
1117,1117,91,pAlgoVne,O
1118,1118,91,xakRawa,O
1119,1119,91,kaliginavAre,O
1120,1120,91,pOrulu,O
1121,1121,91,.,O
1122,1122,92,grIkulu,B-NEL
1123,1123,92,I,O
1124,1124,92,viXaMgA,O
1125,1125,92,BAviMcatAniki,O
1126,1126,92,AnAti,O
1127,1127,92,prawyakRa,O
1128,1128,92,prajAsvAmya,B-NETE
1129,1129,92,praBuwva,I-NETE
1130,1130,92,viXAname,I-NETE
1131,1131,92,kAraNamu,O
1132,1132,92,.,O
1133,1133,93,aMxuvalanane,O
1134,1134,93,peVrikils,B-NEP
1135,1135,93,.,O
1136,1136,93,"""",O
1137,1137,93,prajI,O
1138,1138,93,vyavahArAlalo,O
1139,1139,93,curukugA,O
1140,1140,93,pAlgoVnani,O
1141,1141,93,vyYakwini,O
1142,1142,93,memu,O
1143,1143,93,panikirAnivAnigA,O
1144,1144,93,parigaNiswAmu,O
1145,1145,93,"""",O
1146,1146,93,ani,O
1147,1147,93,perkoVnnAdu,O
1148,1148,93,.,O
1149,1149,94,aristAtil,B-NEP
1150,1150,94,aBiprAyAlalo,O
1151,1151,94,"""",O
1152,1152,94,nyAya,O
1153,1153,94,nirvahaNalonu,O
1154,1154,94,",",O
1155,1155,94,SAsana,O
1156,1156,94,nirmANaMlonu,O
1157,1157,94,pAlgoVnuvAde,O
1158,1158,94,pOrudu,O
1159,1159,94,"""",O
1160,1160,94,",",O
1161,1161,94,pOrasawvAniki,O
1162,1162,94,sEnika,O
1163,1163,94,SikRaNakUdA,O
1164,1164,94,oVka,B-NEN
1165,1165,94,arhawagA,O
1166,1166,94,vuMdexi,O
1167,1167,94,swrIlaku,O
1168,1168,94,",",O
1169,1169,94,SrAmikulaku,O
1170,1170,94,",",O
1171,1171,94,bAnisalaku,O
1172,1172,94,pOrasawvapu,O
1173,1173,94,hakkulu,O
1174,1174,94,levu,O
1175,1175,94,.,O
1176,1176,95,4,B-NEN
1177,1177,95,.,O
1178,1178,95,Xarmamunu,O
1179,1179,95,gUrci,O
1180,1180,95,aBiprAyAlu,O
1181,1181,95,:,O
1182,1182,95,grIkulaku,B-NEL
1183,1183,95,nagararAjyamu,O
1184,1184,95,awyunnawamayina,O
1185,1185,95,rAjakIya,B-NETE
1186,1186,95,vyavasWa,I-NETE
1187,1187,95,mAwrame,O
1188,1188,95,gAka,O
1189,1189,95,nEwika,O
1190,1190,95,saMsWakUda,O
1191,1191,95,.,O
1192,1192,96,grIku,B-NEL
1193,1193,96,wawvavewwalaMwA,O
1194,1194,96,XarmAniki,O
1195,1195,96,aXika,O
1196,1196,96,prAXAnyawa,O
1197,1197,96,yiccAru,O
1198,1198,96,.,O
1199,1199,97,XarmamanagA,O
1200,1200,97,nIwi,O
1201,1201,97,.,O
1202,1202,98,XarmamanagA,O
1203,1203,98,maMci,O
1204,1204,98,svaBAvamu,O
1205,1205,98,.,O
1206,1206,99,XarmamanagA,O
1207,1207,99,SAsana,O
1208,1208,99,viXeyawa,O
1209,1209,99,.,O
1210,1210,100,pleto,B-NEP
1211,1211,100,wana,O
1212,1212,100,ripablik,B-NETO
1213,1213,100,graMWAniki,O
1214,1214,100,Xarmamunu,O
1215,1215,100,gUrcina,O
1216,1216,100,upanyAsamani,O
1217,1217,100,upanAmamu,O
1218,1218,100,yiccAdu,O
1219,1219,100,.,O
1220,1220,101,pleto,B-NEP
1221,1221,101,xqRtilo,O
1222,1222,101,atu,O
1223,1223,101,vyakwilonu,O
1224,1224,101,",",O
1225,1225,101,itu,O
1226,1226,101,saMGamulo,O
1227,1227,101,Xarmamu,O
1228,1228,101,vuMdAli,O
1229,1229,101,.,O
1230,1230,102,vyakwiloni,O
1231,1231,102,anniBAgAlamaXya,O
1232,1232,102,samanvayAnni,O
1233,1233,102,sAXiMcuta,O
1234,1234,102,Xarmamu,O
1235,1235,102,.,O
1236,1236,103,axeviXaMgA,O
1237,1237,103,vyakwulaMxari,O
1238,1238,103,maXya,O
1239,1239,103,samanvayAnni,O
1240,1240,103,sAXiMcute,O
1241,1241,103,samAjaMlo,O
1242,1242,103,Xarmamu,O
1243,1243,103,.,O
1244,1244,104,Xarmamu,O
1245,1245,104,unna,O
1246,1246,104,rAjyame,O
1247,1247,104,uwwama,O
1248,1248,104,rAjyamu,O
1249,1249,104,.,O
1250,1250,105,axe,O
1251,1251,105,AxarSarAjyamu,O
1252,1252,105,.,O
1253,1253,106,5,B-NEN
1254,1254,106,.,O
1255,1255,106,vixya,O
1256,1256,106,:,O
1257,1257,106,grIku,B-NEL
1258,1258,106,wawvavewwa,O
1259,1259,106,laMxaru,O
1260,1260,106,vixyAboXanaku,O
1261,1261,106,prAXAnyawa,O
1262,1262,106,yiccAru,O
1263,1263,106,.,O
1264,1264,107,mAnavuniloni,O
1265,1265,107,viviXa,O
1266,1266,107,lakRaNAlamaXya,O
1267,1267,107,samanvayAnni,O
1268,1268,107,",",O
1269,1269,107,samAjaMloni,O
1270,1270,107,viviXa,O
1271,1271,107,vyakwula,O
1272,1272,107,maXya,O
1273,1273,107,sAmarasyAnni,O
1274,1274,107,sAXiMcutalo,O
1275,1275,107,vixya,O
1276,1276,107,xohaxaM,O
1277,1277,107,ceswuMxani,O
1278,1278,107,grIkula,B-NEL
1279,1279,107,viSvAsamu,O
1280,1280,107,.,O
1281,1281,108,aMxuvalanane,O
1282,1282,108,pleto,B-NEP
1283,1283,108,",",O
1284,1284,108,aristAtil,B-NEP
1285,1285,108,.lu,O
1286,1286,108,vixyAviXAnAniki,O
1287,1287,108,awyaXika,O
1288,1288,108,prAXAnyawa,O
1289,1289,108,iccAru,O
1290,1290,108,.,O
1291,1291,109,vixyAboXana,O
1292,1292,109,rAjya,O
1293,1293,109,ajamAyiRilone,O
1294,1294,109,jaragAlani,O
1295,1295,109,vIru,O
1296,1296,109,BAviMcAru,O
1297,1297,109,.,O
1298,1298,110,6,B-NEN
1299,1299,110,.,O
1300,1300,110,SAsana,O
1301,1301,110,viXeyawa,O
1302,1302,110,:,O
1303,1303,110,grIkulalo,B-NEL
1304,1304,110,wama,O
1305,1305,110,SAsanAlapatla,O
1306,1306,110,viXeyawa,O
1307,1307,110,cAla,O
1308,1308,110,heVccu,O
1309,1309,110,.,O
1310,1310,111,rAjyaMlo,O
1311,1311,111,kramabaxXamayina,O
1312,1312,111,paripAlananu,O
1313,1313,111,yerparacatAniki,O
1314,1314,111,SAsanAlu,O
1315,1315,111,7,B-NEN
1316,1316,111,.,O
1317,1317,111,avasaramani,O
1318,1318,111,grIkula,B-NEL
1319,1319,111,aBiprAyamu,O
1320,1320,111,.,O
1321,1321,112,SAsanAlu,B-NETE
1322,1322,112,mAnavAwIwamayina,O
1323,1323,112,vivekaM,O
1324,1324,112,nuMdi,O
1325,1325,112,janiMcinavani,O
1326,1326,112,vIri,O
1327,1327,112,viSvAsamu,O
1328,1328,112,.,O
1329,1329,113,SAsanAlu,B-NETE
1330,1330,113,maMcivEna,O
1331,1331,113,",",O
1332,1332,113,ceVddavEna,O
1333,1333,113,vAtipatla,O
1334,1334,113,viXeyawanu,O
1335,1335,113,cUpAli,O
1336,1336,113,.,O
1337,1337,114,SAsanAlu,B-NETE
1338,1338,114,vyakwi,O
1339,1339,114,wana,O
1340,1340,114,svecCanu,O
1341,1341,114,anuBaviMcatAniki,O
1342,1342,114,kAvalasina,O
1343,1343,114,parisWiwulanu,O
1344,1344,114,yerparuswAyi,O
1345,1345,114,.,O
1346,1346,115,SAsana,O
1347,1347,115,viXeyawalone,O
1348,1348,115,svecCavuMxi,O
1349,1349,115,.,O
1350,1350,116,eWeVns,O
1351,1351,116,rAjya,O
1352,1352,116,SAsanAnni,B-NETE
1353,1353,116,XikkariMcatAniki,O
1354,1354,116,nirAkariMci,O
1355,1355,116,sokratIs,B-NEP
1356,1356,116,prANawyAgaM,O
1357,1357,116,ceSAdugaxA!,O
1358,1358,116,kAvuna,O
1359,1359,116,grIkulalo,B-NEL
1360,1360,116,SAsanAlapatla,O
1361,1361,116,viXeyawa,O
1362,1362,116,heVccu,O
1363,1363,116,.,O
1364,1364,117,wama,O
1365,1365,117,rAjanIwi,O
1366,1366,117,wawvaBAvAla,O
1367,1367,117,valana,O
1368,1368,117,grIkula,B-NEL
1369,1369,117,aMgAMgi,O
1370,1370,117,sixXAMwamu,O
1371,1371,117,",",O
1372,1372,117,AxarSavAxamu,O
1373,1373,117,moVxalEna,O
1374,1374,117,aneka,O
1375,1375,117,sixXAMwAlaku,O
1376,1376,117,piwAmahulEnavAru,O
1377,1377,117,.,O
1378,1378,118,"""",O
1379,1379,118,rAjanIwi,B-NETE
1380,1380,118,SAswramu,I-NETE
1381,1381,118,grIkula,B-NEL
1382,1382,118,aBiprAyaMlo,O
1383,1383,118,rAjya,O
1384,1384,118,aXyayana,O
1385,1385,118,sixXAMwamu,O
1386,1386,118,.,O
1387,1387,119,nEwika,O
1388,1388,119,sUwrAla,O
1389,1389,119,aXyayanamu,O
1390,1390,119,",",O
1391,1391,119,SAsana,O
1392,1392,119,sixXAMwAla,O
1393,1393,119,aXyayanamu,O
1394,1394,119,.,O
1395,1395,120,aXyAyaM,O
1396,1396,120,.,O
1397,1397,120,2,B-NEN
1398,1398,120,rAjanIwi,O
1399,1399,120,SAswra,O
1400,1400,120,nirvacanAlu,O
1401,1401,120,.,O
1402,1402,120,pariXi,O
1403,1403,120,3,B-NEN
1404,1404,120,.,O
1405,1405,120,rAjanIwi,O
1406,1406,120,SAswramanagAnemi,O
1407,1407,120,.,O
1408,1408,120,axi,O
1409,1409,120,emi,O
1410,1410,120,carciMcunu,O
1411,1411,120,.,O
1412,1412,120,.,O
1413,1413,120,lexA,O
1414,1414,120,.,O
1415,1415,120,rAjanIwi,B-NETE
1416,1416,120,SAswramu,I-NETE
1417,1417,120,nu,O
1418,1418,120,nirvaciMpudu,O
1419,1419,120,.,O
1420,1420,121,xAni,O
1421,1421,121,viRaya,O
1422,1422,121,pariXi,O
1423,1423,121,vivariMpudu,O
1424,1424,121,.,O
1425,1425,122,rAjanIwiSAswra,O
1426,1426,122,piwayEna,O
1427,1427,122,aristAtil,B-NEP
1428,1428,122,"""",O
1429,1429,122,mAnavudu,O
1430,1430,122,saMGajIvi,O
1431,1431,122,"""",O
1432,1432,122,ani,O
1433,1433,122,perkoVneVnu,O
1434,1434,122,.,O
1435,1435,123,vyakwiki,O
1436,1436,123,Akali,O
1437,1437,123,",",O
1438,1438,123,xAhamu,O
1439,1439,123,",",O
1440,1440,123,nixra,O
1441,1441,123,eVlA,O
1442,1442,123,sahaja,O
1443,1443,123,pravqwwulo,O
1444,1444,123,sAmAjika,O
1445,1445,123,jIvanaM,O
1446,1446,123,kUdA,O
1447,1447,123,aMwe,O
1448,1448,123,.,O
1449,1449,124,oVMtarigA,O
1450,1450,124,vyakwi,O
1451,1451,124,jIviMcaledu,O
1452,1452,124,.,O
1453,1453,125,aMxuvalanane,O
1454,1454,126,kriMxi,O
1455,1455,126,viXaMgA,O
1456,1456,126,perkoVneVnu,O
1457,1457,126,.,O
1458,1458,127,"""",O
1459,1459,127,e,O
1460,1460,127,vyakwi,O
1461,1461,127,samAjaMlo,O
1462,1462,127,jIviMcajAlado,O
1463,1463,127,leka,O
1464,1464,127,e,O
1465,1465,127,vyakwiki,O
1466,1466,127,svayaM,O
1467,1467,127,samqxXicewa,O
1468,1468,127,saMGajIvanamu,O
1469,1469,127,avasaraM,O
1470,1470,127,lexo,O
1471,1471,127,awadu,O
1472,1472,127,paSuvugAni,O
1473,1473,127,leka,O
1474,1474,127,BagavaMwudugAni,O
1475,1475,127,wappaka,O
1476,1476,127,ayivuMdAli,O
1477,1477,127,.,O
1478,1478,129,aBiprAyaMlo,O
1479,1479,129,"""",O
1480,1480,129,mAnavudu,O
1481,1481,129,rAjakIya,O
1482,1482,129,jIvi,O
1483,1483,129,"""",O
1484,1484,129,saMGajIviyEna,O
1485,1485,129,Axima,O
1486,1486,129,mAnavudu,O
1487,1487,129,krameNA,O
1488,1488,129,rAjakIya,O
1489,1489,129,jIvigAmAri,O
1490,1490,129,rAjya,O
1491,1491,129,praBuwvAlanu,O
1492,1492,129,erparacukunnAdu,O
1493,1493,129,.,O
1494,1494,130,itti,O
1495,1495,130,rAjyamu,O
1496,1496,130,",",O
1497,1497,130,praBuwvamula,O
1498,1498,130,guriMci,O
1499,1499,130,",",O
1500,1500,130,vyakwiki,O
1501,1501,130,vAtiwogala,O
1502,1502,130,saMbaMXamunu,O
1503,1503,130,guriMci,O
1504,1504,130,vivariMcunaxe,O
1505,1505,130,rAjakIya,B-NETE
1506,1506,130,SAswramu,I-NETE
1507,1507,130,.,O
1508,1508,131,pAlitiks,B-NETO
1509,1509,131,.,O
1510,1510,131,anu,O
1511,1511,131,paxamu,O
1512,1512,131,.puttuka,O
1513,1513,131,:,O
1514,1514,131,rAjanIwi,O
1515,1515,131,wawvavicAraNa,O
1516,1516,131,grIku,B-NEL
1517,1517,131,sopistulawo,B-NETE
1518,1518,131,prAraMBamEMxi,O
1519,1519,131,.,O
1520,1520,132,"""",O
1521,1521,132,pAlitiks,B-NETO
1522,1522,132,.,O
1523,1523,132,"""",O
1524,1524,132,ane,O
1525,1525,132,paxamu,O
1526,1526,132,grIku,B-NETO
1527,1527,132,BARaloni,I-NETO
1528,1528,132,"""",O
1529,1529,132,polis,O
1530,1530,132,"""",O
1531,1531,132,anu,O
1532,1532,132,paxamunuMdi,O
1533,1533,132,puttiMxi,O
1534,1534,132,.,O
1535,1535,133,"""",O
1536,1536,133,polis,O
1537,1537,133,"""",O
1538,1538,133,anagA,O
1539,1539,133,"""",O
1540,1540,133,nagararAjyamu,O
1541,1541,133,"""",O
1542,1542,133,ani,O
1543,1543,133,arWamu,O
1544,1544,133,.,O
1545,1545,134,5,B-NETI
1546,1546,134,",",I-NETI
1547,1547,134,4,I-NETI
1548,1548,134,",",I-NETI
1549,1549,134,3,I-NETI
1550,1550,134,SawAbxAlalo,I-NETI
1551,1551,134,grIku,B-NEL
1552,1552,134,xeSamulo,I-NEL
1553,1553,134,parimiwamayina,O
1554,1554,134,janABAnu,O
1555,1555,134,",",O
1556,1556,134,wakkuva,O
1557,1557,134,viswIrNAnni,O
1558,1558,134,kaligi,O
1559,1559,134,vuMdi,O
1560,1560,134,svayaM,O
1561,1561,134,poRakaMgA,O
1562,1562,134,vuMdina,O
1563,1563,134,spArtA,B-NEL
1564,1564,134,eWeVnsuvaMti,O
1565,1565,134,nagara,O
1566,1566,134,rAjyAlu,O
1567,1567,134,vuMdeVdivi,O
1568,1568,134,.,O
1569,1569,135,aMxuvalane,O
1570,1570,135,grIku,B-NEL
1571,1571,135,SAswrajFulu,B-NETE
1572,1572,135,nagararAjyAla,O
1573,1573,135,rAjakIya,B-NETE
1574,1574,135,saMsWalanu,I-NETE
1575,1575,135,aXyayanaM,O
1576,1576,135,cesexe,O
1577,1577,135,rAjanIwiSAswramani,B-NETE
1578,1578,135,BAviMcAru,O
1579,1579,135,.,O
1580,1580,136,aMxuvalanane,O
1581,1581,137,wAnu,O
1582,1582,137,vrAsina,O
1583,1583,137,graMXAniki,O
1584,1584,137,"""",O
1585,1585,137,pAlitiks,B-NETO
1586,1586,137,.,O
1587,1587,137,"""",O
1588,1588,137,ane,O
1589,1589,137,peru,O
1590,1590,137,peVttAdu,O
1591,1591,137,.,O
1592,1592,138,kAni,O
1593,1593,138,nedu,O
1594,1594,138,nagara,O
1595,1595,138,rAjyAlu,O
1596,1596,138,aMwariMci,O
1597,1597,138,",",O
1598,1598,138,vAtisWAne,O
1599,1599,138,xeSa,O
1600,1600,138,leka,O
1601,1601,138,jAwirAjyAlu,O
1602,1602,138,veVlisinAyi,O
1603,1603,138,.,O
1604,1604,139,xAniwo,O
1605,1605,139,rAjanIwiSAswra,O
1606,1606,139,pariXikUda,O
1607,1607,139,viswqwamayiMxi,O
1608,1608,139,.,O
1609,1609,140,9,B-NEN
1610,1610,140,.,O
1611,1611,140,rAjanIwi,B-NETE
1612,1612,140,SAswramu,I-NETE
1613,1613,140,.,O
1614,1614,140,nirvacanAlu,O
1615,1615,140,:,O
1616,1616,140,rAjanIwiSAswrAnni,B-NETE
1617,1617,140,anekamaMxi,O
1618,1618,140,racayiwalu,O
1619,1619,140,aneka,O
1620,1620,140,rakAlugA,O
1621,1621,140,nirvaciMcAru,O
1622,1622,140,.,O
1623,1623,141,1,B-NEN
1624,1624,141,.,O
1625,1625,141,pAlijAneVt,O
1626,1626,141,:,O
1627,1627,141,rAjyamu,O
1628,1628,141,yoVkka,O
1629,1629,141,punAxulanu,O
1630,1630,141,",",O
1631,1631,141,praBuwva,O
1632,1632,141,sUwrAlanu,O
1633,1633,141,pariSIliMcu,O
1634,1634,141,sAMGikaSAswra,O
1635,1635,141,viBAgame,O
1636,1636,141,rAjanIwiSAswramu,B-NETE
1637,1637,141,"""",O
1638,1638,141,.,O
1639,1639,142,2,B-NEN
1640,1640,142,.,O
1641,1641,142,gArnar,B-NEP
1642,1642,142,:,O
1643,1643,142,"""",O
1644,1644,142,rAjanIwiSAswramu,B-NETE
1645,1645,143,rAjya,O
1646,1646,143,aXyayanaMwo,O
1647,1647,143,moVxalE,O
1648,1648,143,rAjya,O
1649,1649,143,aXyayanaMwo,O
1650,1650,143,aMwamavuwuMxi,O
1651,1651,143,.,O
1652,1652,144,"""",O
1653,1653,144,3,B-NEN
1654,1654,144,.,O
1655,1655,144,geVtil,B-NEP
1656,1656,144,:,O
1657,1657,144,"""",O
1658,1658,144,rAjyamu,O
1659,1659,144,ixivaraku,O
1660,1660,144,eVlA,O
1661,1661,144,vunnaxi,O
1662,1662,144,ane,O
1663,1663,144,cAriwraka,O
1664,1664,144,vicAraNa,O
1665,1665,144,.,O
1666,1666,145,rAjyamu,O
1667,1667,145,praswuwamu,O
1668,1668,145,eVlA,O
1669,1669,145,vunnaxi,O
1670,1670,145,ane,O
1671,1671,145,viSleRaNAwmaka,O
1672,1672,145,aXyayanamu,O
1673,1673,145,",",O
1674,1674,145,BaviRyawwulo,O
1675,1675,145,rAjyamu,O
1676,1676,145,eVlA,O
1677,1677,145,uMdavaleVnane,O
1678,1678,145,rAjakIya,O
1679,1679,145,nEwika,O
1680,1680,145,carcaye,O
1681,1681,145,rAjanIwi,B-NETE
1682,1682,145,SAswramu,I-NETE
1683,1683,145,.,O
1684,1684,146,"""",O
1685,1685,146,4,B-NEN
1686,1686,146,.,O
1687,1687,146,sIlI,B-NEP
1688,1688,146,:,O
1689,1689,146,"""",O
1690,1690,146,praBuwvamunu,O
1691,1691,146,guriMci,O
1692,1692,146,kUlaMkuRamugA,O
1693,1693,146,pariSoXanA,O
1694,1694,146,baxXamEna,O
1695,1695,146,carcanu,O
1696,1696,146,gAviMcunaxiye,O
1697,1697,146,rAjanIwi,B-NETE
1698,1698,146,SAswramu,I-NETE
1699,1699,146,.,O
1700,1700,147,"""",O
1701,1701,147,5,B-NEN
1702,1702,147,.,O
1703,1703,147,lAsveVl,B-NEP
1704,1704,147,&,O
1705,1705,147,kAplAn,B-NEP
1706,1706,147,:,O
1707,1707,147,"""",O
1708,1708,147,rAjyamulo,O
1709,1709,147,rUpoVMxu,O
1710,1710,147,aXikAra,O
1711,1711,147,rUpa,O
1712,1712,147,kalpana,O
1713,1713,147,atti,O
1714,1714,147,aXikAra,O
1715,1715,147,BAgaxeyawala,O
1716,1716,147,guriMci,O
1717,1717,147,anuBavapUrvakamugA,O
1718,1718,147,weVliyajeyu,O
1719,1719,147,SAswrame,O
1720,1720,147,rAjanIwiSAswramu,B-NETE
1721,1721,147,.,O
1722,1722,148,"""",O
1723,1723,148,6,B-NEN
1724,1724,148,.,O
1725,1725,148,appAxoVrE,B-NEP
1726,1726,148,:,O
1727,1727,148,"""",O
1728,1728,148,samAjAniki,O
1729,1729,148,sAXyamayinaMwa,O
1730,1730,148,eVkkuva,O
1731,1731,148,melukaluga,O
1732,1732,148,jeyadAniki,O
1733,1733,148,rAjyAXikArAniki,O
1734,1734,148,",",O
1735,1735,148,vyakwi,O
1736,1736,148,svecCalaku,O
1737,1737,148,maXya,O
1738,1738,148,sAmarasyAnni,O
1739,1739,148,kuxurcutaye,O
1740,1740,148,rAjanIwiSAswramu,B-NETE
1741,1741,148,loni,O
1742,1742,148,mOlika,O
1743,1743,148,viRayamu,O
1744,1744,148,.,O
1745,1745,149,10,B-NEN
1746,1746,149,.,O
1747,1747,149,rAjanIwiSAswra,O
1748,1748,149,pariXi,O
1749,1749,149,:,O
1750,1750,149,rAjanIwiSAswra,O
1751,1751,149,pariXini,O
1752,1752,149,vivariMcutalo,O
1753,1753,149,SAswra,O
1754,1754,149,racayiwala,O
1755,1755,149,maXya,O
1756,1756,149,ekABiprAyaM,O
1757,1757,149,lexu,O
1758,1758,149,.,O
1759,1759,150,1,B-NEN
1760,1760,150,.,O
1761,1761,150,rAjya,O
1762,1762,150,aXyayanamu,O
1763,1763,150,mAwrame,O
1764,1764,150,:,O
1765,1765,150,blaMt,B-NEP
1766,1766,150,.RI,O
1767,1767,150,",",O
1768,1768,150,gArnar,B-NEP
1769,1769,150,",",O
1770,1770,150,geVtil,B-NEP
1771,1771,150,moV//vAri,O
1772,1772,150,prakAramu,O
1773,1773,150,rAjanIwiSAswramu,B-NETE
1774,1774,150,kevalamu,O
1775,1775,150,rAjyAnni,O
1776,1776,150,gUrci,O
1777,1777,150,mAwrame,O
1778,1778,150,aXyayanaM,O
1779,1779,150,ceswuMxi,O
1780,1780,150,.,O
1781,1781,151,rAjya,O
1782,1782,151,avawaraNa,O
1783,1783,151,",",O
1784,1784,151,xAni,O
1785,1785,151,svarUpa,O
1786,1786,151,svaBAvAlanu,O
1787,1787,151,mAwrame,O
1788,1788,151,rAjanIwiSAswramu,B-NETE
1789,1789,151,aXyayanaM,O
1790,1790,151,ceswuMxi,O
1791,1791,151,.,O
1792,1792,152,2,B-NEN
1793,1793,152,.,O
1794,1794,152,praBuwva,O
1795,1795,152,aXyayanaM,O
