dropped,sentences
پڑ رہا تھا منڈلا رہے تھے,ان دنوں ہندستان میں قحط پڑ رہا تھا اور معاشی بحران کے کالے بادل منڈلا رہے تھے ۔
ہونے کیا گیا,اس دربار پر ہونے والے خرچ کو ہندستانی بادشاہوں سے یکجا کیا گیا ۔
ہو گئے ہو سکے,ان میں کچھ تو اتنے قرضدار ہو گئے کہ وہ کبھی بحال ہو ہی نہیں سکے ۔
ملا,تحفتاً ان کو کچھ بھی نہیں ملا ۔
چلائی تھی کہا دکھانے تھی,لہٰذا ہندی اخبارات نے اس کی مخالفت میں زبردست مہم چلائی تھی اور کہا کہ اس دربار کے تناظر میں فقط سامراجیت کو دکھانے کی منشا تھی ۔
مانا جاتا ہے کیا,لارڈ ریپن جن کو اعتدال _ پسند مانا جاتا ہے ، نے بھی ۱۸۸۰ میں لاہور میں ایک دربار کیا ۔
کھو دی,اس دربار کے سبب اس نے ہندوستانیوں کی ہمدردی کھو دی ۔
کیا,اسی طرح کا دربار لارڈ کرزن نے بھی کیا ۔
تھی,ان دنوں بھی ہندستانی سماج کی معاشی حالت نہایت تشویشناک تھی ۔
چوکنے تھا,لیکن کرزن اپنے بداعمالیوں سے چوکنے والا نہیں تھا ۔
تھا,سرکاری خدمات میں ذات و نسل کی پالیسی کا بول _ بالا تھا ۔
تھا کیا,کارنوالس سب سے پہلا انگریز تھا جس نے مکمل سرکاری اعلیٰ عہدوں کو گوروں کے لئے محفوظ کیا ۔
کیا,اس نے ہندستانیوں کو عمداً سرکاری خدمات سے محروم کیا ۔
ڈٹ کر کیا جگایا,اس غیرمنصفانہ سرکاری پالیسی کے خلاف ہندی اخبارات نے ڈٹ کر تبلیغ کیا اور ہندستانی عوام کو جگایا ۔
کئے کرنے ہے,کاشی راسلے نے کچھ سوال و جواب کئے ; کیا سول سروس کے لئے امتحان پاس کرنے کے علاوہ کوئی اور بھی خوبی ہے ؟
ہونے ہو گئے ہیں دھندلی پڑ جاتی ہے,کیا ہزاروں ہندوستانی جو ذہن ، انصاف ، حوصلے اور کردار وغیرہ جیسی صفات سے آراستہ ہونے پر بھی اس کے لیے مایوس ہو گئے ہیں جیسے سورج کے سامنے شمع دھندلی پڑ جاتی ہے ۔
کیا کئے گئے,جب اخبارات نے مذکورہ ڈھنگ سے بیان کیا تو سرکاری خدمات کے متعلق جگہ - جگہ پر جلسے منعقد کئے گئے ۔
کرنی کر دی ڈالا جائے,اس کے ساتھ ہی ہندی اخبار و رسائل نے اترپردیش اور پنجاب میں صوبائی لیجسلیٹو کونسل کے قیام کے لئے مانگ کرنی شروع کر دی تاکہ ان صوبوں کے مسائل کو سرکار کے کانوں میں ڈالا جائے ۔
کہا کی جائیں چلانے ملیگا,` آریہ متر ` نے کہا کہ اگر بمبئی ، کلکتہ اور مدراس جیسی لیجسلِٹیو کونسل ان صوبوں میں قائم کی جائیں تو لفٹیننٹ گورنر کو حکومت ، مہارت کے ساتھ چلانے میں تعاون ملیگا ۔
اگلنے کر دیئے,عسکریت_پسند اخبارات و رسائل کے مدیروں کے مضامین نے برطانوی حکومت کے خلاف آگ کے شعلے اگلنے شروع کر دیئے ۔
دی کیا,` ہندی پردیپ ` رسالے نے ان شعلہ_زدہ الفاظ سے ہندوستانی عوام کو ترغیب دی اور بیدار کیا
چھوڑ کر بھاگ آئی چھوڑ دیا,` او آزادی ، تم ہندستان کو چھوڑ کر کیوں بھاگ آئی اور اکیلا چھوڑ دیا ؟
چلی گئی,خدا کی بیٹی دنیا کی معشوقہ اور صفات کا مجموعہ ، تم کہاں چلی گئی ؟
رہے ہیں جھیلنی پڑی,ہندوستانی اس نقصان پر بری طرح سبک رہے ہیں ، یہاں تک کہ سفر میں ہندی رسائل اور ان کے مدیروں کو بڑی بڑی تکالیف جھیلنی پڑی ۔
دی تھی چھین لی گئی,لارڈ بینٹک اور لارڈ میٹکاف نے جو آزادی ہندوستانی صحافت کو دی تھی وہ ۱۸۵۷ کے بعد چھین لی گئی ۔
نبھایا تھا,پہلی جنگ آزادی میں یہاں کے اردو اخبارات نے بھی اہم رول نبھایا تھا ۔
مان لیا,لہٰذا برطانوی حکومت و اس کے انتظامیہ افسران اور اینگلو _ انڈِینز نے ہندوستانی پریس کو اپنا سخت دشمن مان لیا ۔
کر کے روکنے کی,اینگلو انڈین پریس نے خصوصاً دیسی صحافت کے راستے میں ہر ممکنہ رکاوٹ کھڑی کر کے اس کی ترقی کو روکنے کی کوشش کی ۔
ہو پا رہا تھا,اس وقت کی ہندی صحافت کا فروغ متعدد معاشی وجوہات سے نہیں ہو پا رہا تھا ۔
دیتی تھی کرتے تھے,سرکار انھیں اخبار و رسائل کو معاشی مدد دیتی تھی جو اس کی حمایت کرتے تھے ۔
کرنے ہچکتے تھے,پولس اور جج بھی اپنے گندے اور پہلے سے طےشدہ طریقوں کو مدیروں کے خلاف استعمال کرنے سے کبھی ہچکتے نہیں تھے ۔
دیکھے جاتے تھے لگایا جاتا تھا لکھتے ہیں,ان کے ذریعہ مدیر ہمیشہ شک سے دیکھے جاتے تھے اور ان پر الزام لگایا جاتا تھا کہ وہ حکومت مخالف مضمون لکھتے ہیں ۔
دکھا رہے تھے,حقیقت میں یہ ہندوستانی عوام کی تکلیفوں کو اپنے مضامین میں دکھا رہے تھے ۔
کر دیا تھا,مثال کے لئے میرٹھ کے کلیکٹر نے ` میرٹھ گزٹ ` کو مذکورہ اسباب سے ہی بند کر دیا تھا ۔
لکھتا بھگتنا پڑتا,جب کبھی کوئی اخبار تلخیوں کے متعلق لکھتا تو اس کے مدیر کو جرمانہ اور سزا دونوں بھگتنا پڑتا ۔
لکھے کی,بھارتیندو ہریش چند نے جہاں اپنی زندگی میں ۱۷ ڈرامہ ، ۳ ناول ، ایک مضمون اور متعدد شعری مجموعے لکھے ، وہیں انھوں نے ` ہریشچنسدریکا ، ` کوی _ وچن سدُدھا ` اور ` بالا بودھنی ` نامی تین اخبارات کی ادارت بھی کی ۔
لکھا ہے ہوکر کرنے لگی چلی,جناب بالمکند گپت نے لکھا ہے کہ ` کوی _ وچن سُدھا ` جب پندرہ_روزہ ہوکر سیاست سے متعلق اور دیگر مضامین آزادی کے جذبے سے شائع کرنے لگی تو بڑی تحریک چلی ۔
کئے گئے ہوکر لکھتے رہے,بھارتیندو جی آنرری مجسٹریٹ مقرر کئے گئے تب بھی وہ نڈر ہوکر لکھتے رہے ۔
ہونے لگی,عوام میں ان کے اخبارات کی عزت ہونے لگی ۔
بھلا سکتی,اسی طرح آچاریہ مہاویرپرساد دیویدی کے ناقابل _ فراموش تعاون کو بھی ہندی اخبارات کبھی نہیں بھلا سکتی ۔
لکھے ہیں بننے ہے,آچاریہ دیویدی جی نے ` سرسوتی ` کے جنوری ۱۹۰۴ کے شمارے میں ` مدیروں کے لئے اسکول ` جون ۱۹۰۷ میں ` مدیرانہ لیاقت ` اور فروی ۱۹۰۹ میں ` امریکہ میں عمدہ _ ترین مدیر ` عناوین پر جو تبصرے لکھے ہیں ان میں کامیاب مدیر بننے کے لئے لازمی لیاقت اور تعلیم کا ذکر ہے ۔
تھے,آچاریہ مہاویرپرساد دیویدی ایک نڈر مدیر ، انصاف _ پسند تنقید _ نگار ، ذمہ _ دار مصلح اور محنتی مضمون _ نگار تھے ۔
رہا,ان کا مدبرانہ مدیر ان کے جذباتی ادیب پر حاوی رہا ۔
ہوتا ہے,انومودن کا انت ، سمپادک کی ودائی ، ماگھ کا پربھات ورڑن ، دمینتی کا چندرپالمبھ وغیرہ مضامین میں ان کے جذباتی اسلوب کا مظاہرہ ہوتا ہے ۔
ہوتی ہے,نامہ_نگار سے کہیں زیادہ کی توقع ہوتی ہے ۔
ہے ہو,یہ تبھی ممکن ہے جب اسے موضوع کی مکمل جانکاری ہو ۔
ہو,نامہ_نگار کو کانفرنس کے انعقاد کے پیچھے کا مقصد پتہ ہو ۔
لگا کر پوچھنے ہو,تیکھے سوالات کو استحکام و شائستگی اور شیریں بیانی کا لیپ لگا کر پوچھنے کی صلاحیت ہو ۔
سمجھنے ہو,شکل و طرز عمل کو سمجھنے کی عقل ہو ۔
الجھنے ہو,بحث میں نہیں الجھنے کا مثبت عزم ہو ۔
ہو,خبر کے اہم پہلووں کی قوت شامّہ ہو ۔
ٹکرانے ٹالنے ہارے اگلوانے پانے ہو,ٹکرانے والے ٹالنے والے جوابوں سے بغیر ہمت کے ہارے کسی بھی قیمت پر سچ اگلوانے میں کامیابی پانے کا مکمل ارادہ ہو ۔
لائی جا سکتی ہے,یہ صلاحیت تجربوں سے بھی لائی جا سکتی ہے ۔
ملتا,کئی مرتبہ پہلے سے تیاری کا موقع نہیں ملتا ۔
ہوتا ہوتی,پھر بھی صحافی لاعلم تو ہوتا نہیں اسلئے اسے دقت نہیں ہوتی ۔
ہو سکے جا کر کر لینا چاہیئے,لیکن اگر منتظم یا موضوع کی جانکاری پہلے سے نہیں ہو سکے تو وہاں جا کر اپنی تیز ذہنی سے کچھ پتا کر لینا چاہیئے ۔
ملے پڑھ سمجھ لینا چاہیئے,پھر جو تحریری بیان ملے اسے جھٹ پٹ دھیان سے پڑھ و سمجھ لینا چاہیئے ۔
سوچ سمجھ کر کر داغ دینا چاہیئے,اس کی بنیاد پر عقلمند سوال سوچ سمجھ کر تیار کر داغ دینا چاہیئے ۔
ہو جائیگا بنتے جائینگے,پھر تو سلسلہ صحیح شروع ہو جائیگا اور راستے اپنے آپ بنتے جائینگے ۔
رہنا چاہیئے,پریس کانفرنسوں میں ہر صحافی کو فقط جسمانی طور سے ہی نہیں ، بلکہ ذہنی روپ سے بھی موجود رہنا چاہیئے ۔
پہنچنے ہیں,وقت سے پہلے پہنچنے کے بھی اپنے فوائد ہیں ۔
بٹھانے کر سکتے ہیں,اس وقت کا مناسب استعمال آپ تال_میل بٹھانے میں کر سکتے ہیں ۔
ہو رہی ہو بھاگنا ہوتا,اسی طرح کانفرنس کے اختتام کے بعد بھی اگر بہت دیر نہیں ہو رہی ہو تو فوراً بھاگنا مفید نہیں ہوتا ۔
مل جاتا ہے,بعد میں غیررسمی بات - چیت میں کئی بار خصوصی جانکاری یا خصوصی خبر کا سراغ مل جاتا ہے ۔
پرکھنے ہے,پرکھنے کی صلاحیت صحافی کی بھاری صفت ہے ۔
نکالنے دکھانی پڑتی ہے,بال کی کھال نکالنے کی مہارت بھی کئی بار دکھانی پڑتی ہے ۔
دیکھ کر ہوتا ہے آیا,اکثر دوردرشن پر وزیراعظم یا کسی دیگر انتہائی خاص شخص یا پریس کانفرنس دیکھ کر ناظرین و سامعین کا ردعمل ہوتا ہے کہ ` مزہ نہیں آیا ` ۔
ہیں,اس کے لئے ہم صحافی بھی کم مجرم نہیں ہیں ۔
ہو کر جاتے,ہم پوری طرح تیار ہو کر نہیں جاتے ۔
ہونگی بن سکتے ہیں,کئی ایسی خبریں ہونگی جن پر اچھے سوال بن سکتے ہیں ۔
ہو سکتا ہے داغ رہا ہو,کبھی ایسا بھی ہو سکتا ہے کہ اسی دن کی شائع خبر پر کوئی دوسرا نامہ_نگار سوال داغ رہا ہو ۔
ہوگی پڑیگا,ایسی حالت میں اگر شائع خبر کی جانکاری نہیں ہوگی تو سوال و جواب پلّے کہاں سے پڑیگا ۔
بگھارنے جھاڑنے ہے,پریس کانفرنس میں اپنا علم بگھارنے یا تقریر جھاڑنے کی عادت ٹھیک نہیں ہے ۔
پوچھ کر سننے ڈالنی چاہیئے,کم سے کم مناسب الفاظ میں مناسب سوال پوچھ کر صبر کے ساتھ جواب سننے کی عادت ڈالنی چاہیئے ۔
لے جاتے ہیں کرنا چاہیئے کرنا چاہیئے بتانے ہے,ہم وہاں خبر لے جاتے ہیں دوسروں کو کیا کرنا چاہیئے کیا نہیں کرنا چاہیئے یہ بتانے کا ذمہ ہمارا نہیں ہے ۔
ہے نکال کر کر پہنچانا,ہمارا محض ایک ہدف ہے خبر نکال کر اسے قابل قراءت زبان میں تیار کر قارئین تک پہنچانا ۔
ہونگے بولینگے,حقایق دمدار ہونگے تو وہ خود بولینگے ۔
رکھنا چاہیئے,پریس کانفرنس میں صحافیوں کو اپنے کام سے کام رکھنا چاہیئے ۔
دینے بچنا چاہیئے,فالتو کا مشورہ دینے سے بچنا چاہیئے ۔
کر رہا ہے کرنا چاہیئے,صحافی اگر کسی خاص علاقے کے اخبار کی نمائندگی کر رہا ہے تو اسے قومی رہنما کے پریس کانفرنس میں اپنے جواب حاصل کرنا چاہیئے ۔
ہوتا ہے,مقامی اخبار ہر قاری کو قبول ہوتا ہے ۔
ہے,ہماری بستی کی چھوٹی سے چھوٹی بات ہمارے لئے دنیا کے دوسرے کنارے کی بڑی سے بڑی بات سے زیادہ اہم ہے ۔
ٹالنے ہوتا ہے,نامہ_نگار کا کانفرنس میں اکثر سوالوں کو ٹالنے کا رویہ ہوتا ہے ۔
کریگا,اسے کوئی بھی اصلی صحافی بآسانی قبول نہیں کریگا ۔
پا کر لےگا,وہ اپنا تیز دماغ کا معقول جواب پا کر ہی دم لےگا ۔
